row_id,A_source,B_source,first_final_answer,swapped_final_answer,chosen_source_direct,chosen_source_reversed,order_influenced_decision
9bf91405,losing_human,generate_qwen,1,1,losing_human,generate_qwen,Yes
9bf91405,losing_human,paraphrase_gemini,1,1,losing_human,paraphrase_gemini,Yes
9bf91405,losing_human,improve_gemini,1,1,losing_human,improve_gemini,Yes
9bf91405,losing_human,generate_gemini,1,1,losing_human,generate_gemini,Yes
9bf91405,losing_human,paraphrase_sonnet,1,2,losing_human,losing_human,No
9bf91405,losing_human,improve_sonnet,1,2,losing_human,losing_human,No
9bf91405,losing_human,generate_sonnet,1,1,losing_human,generate_sonnet,Yes
96835f7a,winning_human,losing_human,2,1,losing_human,losing_human,No
96835f7a,winning_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
96835f7a,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
96835f7a,winning_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
96835f7a,winning_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
96835f7a,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
96835f7a,winning_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
96835f7a,winning_human,paraphrase_mistral,2,1,paraphrase_mistral,paraphrase_mistral,No
96835f7a,winning_human,improve_mistral,2,1,improve_mistral,improve_mistral,No
96835f7a,winning_human,generate_mistral,2,1,generate_mistral,generate_mistral,No
96835f7a,winning_human,paraphrase_llama,2,1,paraphrase_llama,paraphrase_llama,No
96835f7a,winning_human,improve_llama,2,1,improve_llama,improve_llama,No
96835f7a,winning_human,generate_llama,2,1,generate_llama,generate_llama,No
96835f7a,winning_human,paraphrase_qwen,2,1,paraphrase_qwen,paraphrase_qwen,No
96835f7a,winning_human,improve_qwen,2,1,improve_qwen,improve_qwen,No
96835f7a,winning_human,generate_qwen,2,1,generate_qwen,generate_qwen,No
96835f7a,winning_human,paraphrase_gemini,2,1,paraphrase_gemini,paraphrase_gemini,No
96835f7a,winning_human,improve_gemini,2,1,improve_gemini,improve_gemini,No
96835f7a,winning_human,generate_gemini,2,1,generate_gemini,generate_gemini,No
96835f7a,losing_human,paraphrase_gpt5,1,1,losing_human,paraphrase_gpt5,Yes
96835f7a,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
96835f7a,losing_human,generate_gpt5,1,1,losing_human,generate_gpt5,Yes
96835f7a,losing_human,paraphrase_gpt4o,1,1,losing_human,paraphrase_gpt4o,Yes
96835f7a,losing_human,improve_gpt4o,1,1,losing_human,improve_gpt4o,Yes
96835f7a,losing_human,generate_gpt4o,1,1,losing_human,generate_gpt4o,Yes
96835f7a,losing_human,paraphrase_mistral,1,1,losing_human,paraphrase_mistral,Yes
96835f7a,losing_human,improve_mistral,1,1,losing_human,improve_mistral,Yes
96835f7a,losing_human,generate_mistral,1,1,losing_human,generate_mistral,Yes
96835f7a,losing_human,paraphrase_llama,1,1,losing_human,paraphrase_llama,Yes
96835f7a,losing_human,improve_llama,1,1,losing_human,improve_llama,Yes
96835f7a,losing_human,generate_llama,1,1,losing_human,generate_llama,Yes
96835f7a,losing_human,paraphrase_qwen,1,2,losing_human,losing_human,No
96835f7a,losing_human,improve_qwen,1,1,losing_human,improve_qwen,Yes
96835f7a,losing_human,generate_qwen,1,1,losing_human,generate_qwen,Yes
96835f7a,losing_human,paraphrase_gemini,1,1,losing_human,paraphrase_gemini,Yes
96835f7a,losing_human,improve_gemini,1,1,losing_human,improve_gemini,Yes
96835f7a,losing_human,generate_gemini,1,1,losing_human,generate_gemini,Yes
9622a2a1,winning_human,losing_human,1,1,winning_human,losing_human,Yes
9622a2a1,winning_human,paraphrase_gpt5,1,1,winning_human,paraphrase_gpt5,Yes
9622a2a1,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
9622a2a1,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
9622a2a1,winning_human,paraphrase_gpt4o,1,1,winning_human,paraphrase_gpt4o,Yes
9622a2a1,winning_human,improve_gpt4o,1,1,winning_human,improve_gpt4o,Yes
9622a2a1,winning_human,generate_gpt4o,1,2,winning_human,winning_human,No
9622a2a1,winning_human,paraphrase_mistral,1,2,winning_human,winning_human,No
9622a2a1,winning_human,improve_mistral,1,1,winning_human,improve_mistral,Yes
9622a2a1,winning_human,generate_mistral,1,1,winning_human,generate_mistral,Yes
9622a2a1,winning_human,paraphrase_llama,1,1,winning_human,paraphrase_llama,Yes
9622a2a1,winning_human,improve_llama,1,1,winning_human,improve_llama,Yes
