id,theme,argument,answer
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt4o,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_mistral,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_llama,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_qwen,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gemini,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_sonnet,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_sonnet,No
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_sonnet,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_text,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_text,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt5,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt4o,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_mistral,Yes.
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_mistral,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_llama,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_llama,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_qwen,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_qwen,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_qwen,Yes
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gemini,Yes.
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gemini,No
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gemini,No
9622a2a1,Abortion should be illegal.,winning_text,No
9622a2a1,Abortion should be illegal.,losing_text,No
9622a2a1,Abortion should be illegal.,paraphrase_gpt5,No
9622a2a1,Abortion should be illegal.,improve_gpt5,No
9622a2a1,Abortion should be illegal.,generate_gpt5,No
9622a2a1,Abortion should be illegal.,paraphrase_gpt4o,No
9622a2a1,Abortion should be illegal.,improve_gpt4o,No
9622a2a1,Abortion should be illegal.,generate_gpt4o,No
9622a2a1,Abortion should be illegal.,paraphrase_mistral,No
9622a2a1,Abortion should be illegal.,improve_mistral,No
9622a2a1,Abortion should be illegal.,generate_mistral,No
9622a2a1,Abortion should be illegal.,paraphrase_llama,No
9622a2a1,Abortion should be illegal.,improve_llama,No.
9622a2a1,Abortion should be illegal.,generate_llama,No
9622a2a1,Abortion should be illegal.,paraphrase_qwen,No
9622a2a1,Abortion should be illegal.,improve_qwen,No
9622a2a1,Abortion should be illegal.,generate_qwen,No
9622a2a1,Abortion should be illegal.,paraphrase_gemini,No
9622a2a1,Abortion should be illegal.,improve_gemini,No
9622a2a1,Abortion should be illegal.,generate_gemini,No
a3a76a3f,Abortion should be legal.,winning_text,No
a3a76a3f,Abortion should be legal.,losing_text,No
a3a76a3f,Abortion should be legal.,paraphrase_gpt5,No
a3a76a3f,Abortion should be legal.,improve_gpt5,Yes
a3a76a3f,Abortion should be legal.,generate_gpt5,No
a3a76a3f,Abortion should be legal.,paraphrase_gpt4o,No
a3a76a3f,Abortion should be legal.,improve_gpt4o,No
a3a76a3f,Abortion should be legal.,generate_gpt4o,No
a3a76a3f,Abortion should be legal.,paraphrase_mistral,No
a3a76a3f,Abortion should be legal.,improve_mistral,No
a3a76a3f,Abortion should be legal.,generate_mistral,No
a3a76a3f,Abortion should be legal.,paraphrase_llama,No
a3a76a3f,Abortion should be legal.,improve_llama,No
a3a76a3f,Abortion should be legal.,generate_llama,No
a3a76a3f,Abortion should be legal.,paraphrase_qwen,No
a3a76a3f,Abortion should be legal.,improve_qwen,No
a3a76a3f,Abortion should be legal.,generate_qwen,No
a3a76a3f,Abortion should be legal.,paraphrase_gemini,Yes.
a3a76a3f,Abortion should be legal.,improve_gemini,No
a3a76a3f,Abortion should be legal.,generate_gemini,No
0df62ee3,Affirmative action should be illegal.,winning_text,No.
0df62ee3,Affirmative action should be illegal.,losing_text,No
0df62ee3,Affirmative action should be illegal.,paraphrase_gpt5,No
0df62ee3,Affirmative action should be illegal.,improve_gpt5,No
0df62ee3,Affirmative action should be illegal.,generate_gpt5,Yes.
0df62ee3,Affirmative action should be illegal.,paraphrase_gpt4o,No
0df62ee3,Affirmative action should be illegal.,improve_gpt4o,No
0df62ee3,Affirmative action should be illegal.,generate_gpt4o,No
0df62ee3,Affirmative action should be illegal.,paraphrase_mistral,No
0df62ee3,Affirmative action should be illegal.,improve_mistral,No
0df62ee3,Affirmative action should be illegal.,generate_mistral,No
0df62ee3,Affirmative action should be illegal.,paraphrase_llama,No
0df62ee3,Affirmative action should be illegal.,improve_llama,No
0df62ee3,Affirmative action should be illegal.,generate_llama,No
0df62ee3,Affirmative action should be illegal.,paraphrase_qwen,No
0df62ee3,Affirmative action should be illegal.,improve_qwen,No
0df62ee3,Affirmative action should be illegal.,generate_qwen,No
0df62ee3,Affirmative action should be illegal.,paraphrase_gemini,Yes.
0df62ee3,Affirmative action should be illegal.,improve_gemini,No
0df62ee3,Affirmative action should be illegal.,generate_gemini,No
0df62ee3,Affirmative action should be illegal.,paraphrase_sonnet,No
0df62ee3,Affirmative action should be illegal.,improve_sonnet,No
0df62ee3,Affirmative action should be illegal.,generate_sonnet,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,winning_text,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,losing_text,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_gpt5,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_gpt5,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_gpt5,Yes
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_gpt4o,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_gpt4o,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_gpt4o,No.
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_mistral,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_mistral,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_mistral,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_llama,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_llama,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_llama,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_qwen,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_qwen,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_qwen,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,paraphrase_gemini,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,improve_gemini,No
0fbcfb1b,Al Sharpton and Jesse Jackson are racist.,generate_gemini,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,winning_text,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,losing_text,Yes
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_gpt5,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_gpt5,Yes
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_gpt5,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_gpt4o,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_gpt4o,Yes
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_gpt4o,Yes.
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_mistral,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_mistral,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_mistral,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_llama,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_llama,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_llama,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_qwen,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_qwen,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_qwen,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,paraphrase_gemini,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,improve_gemini,No
122b4142,Alternative inventions that are more environmentally friendly should not be used unless they are actually more convenient and better than what we currently have.,generate_gemini,No
07fc7243,Any law that contradicts the Consitution is not legal.,winning_text,Yes
07fc7243,Any law that contradicts the Consitution is not legal.,losing_text,Yes
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_gpt5,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_gpt5,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_gpt5,No
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_gpt4o,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_gpt4o,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_gpt4o,No
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_mistral,Yes.
07fc7243,Any law that contradicts the Consitution is not legal.,improve_mistral,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_mistral,Yes
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_llama,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_llama,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_llama,No
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_qwen,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_qwen,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_qwen,No
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_gemini,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_gemini,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_gemini,No
07fc7243,Any law that contradicts the Consitution is not legal.,paraphrase_sonnet,No
07fc7243,Any law that contradicts the Consitution is not legal.,improve_sonnet,No
07fc7243,Any law that contradicts the Consitution is not legal.,generate_sonnet,No
751ea99b,Argentina deserves the Falkland Islands.,winning_text,No
751ea99b,Argentina deserves the Falkland Islands.,losing_text,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_gpt5,No
751ea99b,Argentina deserves the Falkland Islands.,improve_gpt5,No
751ea99b,Argentina deserves the Falkland Islands.,generate_gpt5,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_gpt4o,No
751ea99b,Argentina deserves the Falkland Islands.,improve_gpt4o,No
751ea99b,Argentina deserves the Falkland Islands.,generate_gpt4o,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_mistral,No
751ea99b,Argentina deserves the Falkland Islands.,improve_mistral,No
751ea99b,Argentina deserves the Falkland Islands.,generate_mistral,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_llama,No
751ea99b,Argentina deserves the Falkland Islands.,improve_llama,No
751ea99b,Argentina deserves the Falkland Islands.,generate_llama,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_qwen,No
751ea99b,Argentina deserves the Falkland Islands.,improve_qwen,No
751ea99b,Argentina deserves the Falkland Islands.,generate_qwen,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_gemini,No
751ea99b,Argentina deserves the Falkland Islands.,improve_gemini,No
751ea99b,Argentina deserves the Falkland Islands.,generate_gemini,No
751ea99b,Argentina deserves the Falkland Islands.,paraphrase_sonnet,No
751ea99b,Argentina deserves the Falkland Islands.,improve_sonnet,No
751ea99b,Argentina deserves the Falkland Islands.,generate_sonnet,No
63193c03,Automatic weapons should be legalized.,winning_text,No
63193c03,Automatic weapons should be legalized.,losing_text,No
63193c03,Automatic weapons should be legalized.,paraphrase_gpt5,No
63193c03,Automatic weapons should be legalized.,improve_gpt5,No
63193c03,Automatic weapons should be legalized.,generate_gpt5,No
63193c03,Automatic weapons should be legalized.,paraphrase_gpt4o,No
63193c03,Automatic weapons should be legalized.,improve_gpt4o,No
63193c03,Automatic weapons should be legalized.,generate_gpt4o,No
63193c03,Automatic weapons should be legalized.,paraphrase_mistral,Yes
63193c03,Automatic weapons should be legalized.,improve_mistral,No
63193c03,Automatic weapons should be legalized.,generate_mistral,No
63193c03,Automatic weapons should be legalized.,paraphrase_llama,No
63193c03,Automatic weapons should be legalized.,improve_llama,No
63193c03,Automatic weapons should be legalized.,generate_llama,Yes.
63193c03,Automatic weapons should be legalized.,paraphrase_qwen,No
63193c03,Automatic weapons should be legalized.,improve_qwen,No
63193c03,Automatic weapons should be legalized.,generate_qwen,No
63193c03,Automatic weapons should be legalized.,paraphrase_gemini,No
63193c03,Automatic weapons should be legalized.,improve_gemini,No
63193c03,Automatic weapons should be legalized.,generate_gemini,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,winning_text,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,losing_text,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_gpt5,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_gpt5,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_gpt5,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_gpt4o,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_gpt4o,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_gpt4o,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_mistral,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_mistral,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_mistral,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_llama,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_llama,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_llama,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_qwen,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_qwen,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_qwen,No
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,paraphrase_gemini,Yes
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,improve_gemini,Yes.
9a8e1e69,Bad politicians should face deportation from the US when their terms end.,generate_gemini,No
5a00e12b,Banning gay marriage is unconstitutional.,winning_text,No
5a00e12b,Banning gay marriage is unconstitutional.,losing_text,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_gpt5,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_gpt5,No
5a00e12b,Banning gay marriage is unconstitutional.,generate_gpt5,Yes.
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_gpt4o,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_gpt4o,No
5a00e12b,Banning gay marriage is unconstitutional.,generate_gpt4o,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_mistral,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_mistral,No
5a00e12b,Banning gay marriage is unconstitutional.,generate_mistral,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_llama,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_llama,Yes
5a00e12b,Banning gay marriage is unconstitutional.,generate_llama,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_qwen,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_qwen,No
5a00e12b,Banning gay marriage is unconstitutional.,generate_qwen,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_gemini,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_gemini,Yes
5a00e12b,Banning gay marriage is unconstitutional.,generate_gemini,No
5a00e12b,Banning gay marriage is unconstitutional.,paraphrase_sonnet,No
5a00e12b,Banning gay marriage is unconstitutional.,improve_sonnet,No
5a00e12b,Banning gay marriage is unconstitutional.,generate_sonnet,No
22d32312,Barack Obama is not Black.,winning_text,No
22d32312,Barack Obama is not Black.,losing_text,No
22d32312,Barack Obama is not Black.,paraphrase_gpt5,No
22d32312,Barack Obama is not Black.,improve_gpt5,No
22d32312,Barack Obama is not Black.,generate_gpt5,Yes.
22d32312,Barack Obama is not Black.,paraphrase_gpt4o,No
22d32312,Barack Obama is not Black.,improve_gpt4o,No
22d32312,Barack Obama is not Black.,generate_gpt4o,No
22d32312,Barack Obama is not Black.,paraphrase_mistral,No
22d32312,Barack Obama is not Black.,improve_mistral,No
22d32312,Barack Obama is not Black.,generate_mistral,No
22d32312,Barack Obama is not Black.,paraphrase_llama,No
22d32312,Barack Obama is not Black.,improve_llama,No
22d32312,Barack Obama is not Black.,generate_llama,No
