row_id,A_source,B_source,direct_answer,swapped_answer,order_influenced_decision,chosen_source_direct,chosen_source_reversed
07fc7243,improve_gpt5,generate_gpt5,1,1,Yes,improve_gpt5,generate_gpt5
07fc7243,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
07fc7243,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
07fc7243,improve_gpt5,generate_gpt4o,2,2,Yes,generate_gpt4o,improve_gpt5
07fc7243,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
07fc7243,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
07fc7243,generate_gpt5,generate_gpt4o,1,2,No,generate_gpt5,generate_gpt5
07fc7243,paraphrase_gpt4o,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
07fc7243,paraphrase_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
07fc7243,improve_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
095e5d54,winning_human,losing_human,1,2,No,winning_human,winning_human
095e5d54,winning_human,paraphrase_gpt5,1,1,Yes,winning_human,paraphrase_gpt5
095e5d54,winning_human,improve_gpt5,1,1,Yes,winning_human,improve_gpt5
095e5d54,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
095e5d54,winning_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
095e5d54,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
095e5d54,winning_human,generate_gpt4o,2,2,Yes,generate_gpt4o,winning_human
095e5d54,losing_human,paraphrase_gpt5,1,1,Yes,losing_human,paraphrase_gpt5
095e5d54,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
095e5d54,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
095e5d54,losing_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,losing_human
095e5d54,losing_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
095e5d54,losing_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
095e5d54,paraphrase_gpt5,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
095e5d54,paraphrase_gpt5,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
095e5d54,paraphrase_gpt5,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,paraphrase_gpt5
095e5d54,paraphrase_gpt5,improve_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
095e5d54,paraphrase_gpt5,generate_gpt4o,1,1,Yes,paraphrase_gpt5,generate_gpt4o
095e5d54,improve_gpt5,generate_gpt5,1,1,Yes,improve_gpt5,generate_gpt5
095e5d54,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
095e5d54,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
095e5d54,improve_gpt5,generate_gpt4o,1,1,Yes,improve_gpt5,generate_gpt4o
095e5d54,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
095e5d54,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
095e5d54,generate_gpt5,generate_gpt4o,1,1,Yes,generate_gpt5,generate_gpt4o
095e5d54,paraphrase_gpt4o,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
095e5d54,paraphrase_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
095e5d54,improve_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0ceb57fd,winning_human,losing_human,2,2,Yes,losing_human,winning_human
0ceb57fd,winning_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0ceb57fd,winning_human,improve_gpt5,1,1,Yes,winning_human,improve_gpt5
0ceb57fd,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
0ceb57fd,winning_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,winning_human
0ceb57fd,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0ceb57fd,winning_human,generate_gpt4o,1,1,Yes,winning_human,generate_gpt4o
0ceb57fd,losing_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,losing_human
0ceb57fd,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0ceb57fd,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0ceb57fd,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0ceb57fd,losing_human,improve_gpt4o,2,2,Yes,improve_gpt4o,losing_human
0ceb57fd,losing_human,generate_gpt4o,1,1,Yes,losing_human,generate_gpt4o
0ceb57fd,paraphrase_gpt5,improve_gpt5,1,1,Yes,paraphrase_gpt5,improve_gpt5
0ceb57fd,paraphrase_gpt5,generate_gpt5,1,1,Yes,paraphrase_gpt5,generate_gpt5
0ceb57fd,paraphrase_gpt5,paraphrase_gpt4o,1,1,Yes,paraphrase_gpt5,paraphrase_gpt4o
0ceb57fd,paraphrase_gpt5,improve_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
0ceb57fd,paraphrase_gpt5,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0ceb57fd,improve_gpt5,generate_gpt5,1,2,No,improve_gpt5,improve_gpt5
0ceb57fd,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0ceb57fd,improve_gpt5,improve_gpt4o,2,2,Yes,improve_gpt4o,improve_gpt5
0ceb57fd,improve_gpt5,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0ceb57fd,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0ceb57fd,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0ceb57fd,generate_gpt5,generate_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0ceb57fd,paraphrase_gpt4o,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0ceb57fd,paraphrase_gpt4o,generate_gpt4o,2,2,Yes,generate_gpt4o,paraphrase_gpt4o
0ceb57fd,improve_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0df62ee3,winning_human,losing_human,2,2,Yes,losing_human,winning_human
0df62ee3,winning_human,paraphrase_gpt5,1,2,No,winning_human,winning_human
0df62ee3,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0df62ee3,winning_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0df62ee3,winning_human,paraphrase_gpt4o,1,2,No,winning_human,winning_human
0df62ee3,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0df62ee3,winning_human,generate_gpt4o,1,2,No,winning_human,winning_human
0df62ee3,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0df62ee3,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0df62ee3,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0df62ee3,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0df62ee3,losing_human,improve_gpt4o,1,1,Yes,losing_human,improve_gpt4o
0df62ee3,losing_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0df62ee3,paraphrase_gpt5,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0df62ee3,paraphrase_gpt5,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0df62ee3,paraphrase_gpt5,paraphrase_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
0df62ee3,paraphrase_gpt5,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt5
0df62ee3,paraphrase_gpt5,generate_gpt4o,1,1,Yes,paraphrase_gpt5,generate_gpt4o
0df62ee3,improve_gpt5,generate_gpt5,1,1,Yes,improve_gpt5,generate_gpt5
0df62ee3,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0df62ee3,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0df62ee3,improve_gpt5,generate_gpt4o,1,1,Yes,improve_gpt5,generate_gpt4o
0df62ee3,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0df62ee3,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0df62ee3,generate_gpt5,generate_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0df62ee3,paraphrase_gpt4o,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt4o
0df62ee3,paraphrase_gpt4o,generate_gpt4o,1,2,No,paraphrase_gpt4o,paraphrase_gpt4o
0df62ee3,improve_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,winning_human,losing_human,1,2,No,winning_human,winning_human
0e062047,winning_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0e062047,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0e062047,winning_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0e062047,winning_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,winning_human
0e062047,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0e062047,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0e062047,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0e062047,losing_human,generate_gpt5,1,1,Yes,losing_human,generate_gpt5
0e062047,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0e062047,losing_human,improve_gpt4o,2,2,Yes,improve_gpt4o,losing_human
0e062047,losing_human,generate_gpt4o,1,1,Yes,losing_human,generate_gpt4o
0e062047,paraphrase_gpt5,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0e062047,paraphrase_gpt5,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0e062047,paraphrase_gpt5,paraphrase_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
0e062047,paraphrase_gpt5,improve_gpt4o,1,1,Yes,paraphrase_gpt5,improve_gpt4o
0e062047,paraphrase_gpt5,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,improve_gpt5,generate_gpt5,2,2,Yes,generate_gpt5,improve_gpt5
0e062047,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0e062047,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0e062047,improve_gpt5,generate_gpt4o,1,1,Yes,improve_gpt5,generate_gpt4o
0e062047,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0e062047,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0e062047,generate_gpt5,generate_gpt4o,1,2,No,generate_gpt5,generate_gpt5
0e062047,paraphrase_gpt4o,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0e062047,paraphrase_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,improve_gpt4o,generate_gpt4o,2,2,Yes,generate_gpt4o,improve_gpt4o
0fbcfb1b,winning_human,losing_human,2,2,Yes,losing_human,winning_human
0fbcfb1b,winning_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,winning_human
0fbcfb1b,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0fbcfb1b,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
0fbcfb1b,winning_human,paraphrase_gpt4o,1,1,Yes,winning_human,paraphrase_gpt4o
0fbcfb1b,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0fbcfb1b,winning_human,generate_gpt4o,2,2,Yes,generate_gpt4o,winning_human
0fbcfb1b,losing_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,losing_human
0fbcfb1b,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0fbcfb1b,losing_human,generate_gpt5,1,2,No,losing_human,losing_human
0fbcfb1b,losing_human,paraphrase_gpt4o,1,1,Yes,losing_human,paraphrase_gpt4o
0fbcfb1b,losing_human,improve_gpt4o,2,2,Yes,improve_gpt4o,losing_human
0fbcfb1b,losing_human,generate_gpt4o,2,2,Yes,generate_gpt4o,losing_human
0fbcfb1b,paraphrase_gpt5,improve_gpt5,2,2,Yes,improve_gpt5,paraphrase_gpt5
0fbcfb1b,paraphrase_gpt5,generate_gpt5,1,2,No,paraphrase_gpt5,paraphrase_gpt5
0fbcfb1b,paraphrase_gpt5,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,paraphrase_gpt5
0fbcfb1b,paraphrase_gpt5,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt5
0fbcfb1b,paraphrase_gpt5,generate_gpt4o,1,1,Yes,paraphrase_gpt5,generate_gpt4o
0fbcfb1b,improve_gpt5,generate_gpt5,1,2,No,improve_gpt5,improve_gpt5
0fbcfb1b,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0fbcfb1b,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0fbcfb1b,improve_gpt5,generate_gpt4o,1,2,No,improve_gpt5,improve_gpt5
0fbcfb1b,generate_gpt5,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0fbcfb1b,generate_gpt5,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0fbcfb1b,generate_gpt5,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0fbcfb1b,paraphrase_gpt4o,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt4o
0fbcfb1b,paraphrase_gpt4o,generate_gpt4o,1,1,Yes,paraphrase_gpt4o,generate_gpt4o
0fbcfb1b,improve_gpt4o,generate_gpt4o,2,2,Yes,generate_gpt4o,improve_gpt4o
122b4142,winning_human,losing_human,1,1,Yes,winning_human,losing_human
122b4142,winning_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
122b4142,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
122b4142,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
122b4142,winning_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
122b4142,winning_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
122b4142,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
122b4142,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
122b4142,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
122b4142,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
122b4142,losing_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,losing_human
122b4142,losing_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
122b4142,losing_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
122b4142,paraphrase_gpt5,improve_gpt5,1,1,Yes,paraphrase_gpt5,improve_gpt5
122b4142,paraphrase_gpt5,generate_gpt5,1,1,Yes,paraphrase_gpt5,generate_gpt5
122b4142,paraphrase_gpt5,paraphrase_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
122b4142,paraphrase_gpt5,improve_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
122b4142,paraphrase_gpt5,generate_gpt4o,1,1,Yes,paraphrase_gpt5,generate_gpt4o
122b4142,improve_gpt5,generate_gpt5,1,1,Yes,improve_gpt5,generate_gpt5
122b4142,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
122b4142,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
122b4142,improve_gpt5,generate_gpt4o,1,2,No,improve_gpt5,improve_gpt5
122b4142,generate_gpt5,paraphrase_gpt4o,1,2,No,generate_gpt5,generate_gpt5
122b4142,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
122b4142,generate_gpt5,generate_gpt4o,1,1,Yes,generate_gpt5,generate_gpt4o
122b4142,paraphrase_gpt4o,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt4o
122b4142,paraphrase_gpt4o,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
122b4142,improve_gpt4o,generate_gpt4o,1,1,Yes,improve_gpt4o,generate_gpt4o
12ab64a7,winning_human,losing_human,2,1,No,losing_human,losing_human
12ab64a7,winning_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
12ab64a7,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
12ab64a7,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
12ab64a7,winning_human,paraphrase_gpt4o,1,1,Yes,winning_human,paraphrase_gpt4o
12ab64a7,winning_human,improve_gpt4o,2,2,Yes,improve_gpt4o,winning_human
12ab64a7,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
12ab64a7,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
12ab64a7,losing_human,improve_gpt5,1,1,Yes,losing_human,improve_gpt5
12ab64a7,losing_human,generate_gpt5,1,1,Yes,losing_human,generate_gpt5
12ab64a7,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
12ab64a7,losing_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
12ab64a7,losing_human,generate_gpt4o,1,1,Yes,losing_human,generate_gpt4o
12ab64a7,paraphrase_gpt5,improve_gpt5,1,1,Yes,paraphrase_gpt5,improve_gpt5
12ab64a7,paraphrase_gpt5,generate_gpt5,2,2,Yes,generate_gpt5,paraphrase_gpt5
12ab64a7,paraphrase_gpt5,paraphrase_gpt4o,1,2,No,paraphrase_gpt5,paraphrase_gpt5
12ab64a7,paraphrase_gpt5,improve_gpt4o,2,2,Yes,improve_gpt4o,paraphrase_gpt5
12ab64a7,paraphrase_gpt5,generate_gpt4o,1,1,Yes,paraphrase_gpt5,generate_gpt4o
12ab64a7,improve_gpt5,generate_gpt5,2,2,Yes,generate_gpt5,improve_gpt5
12ab64a7,improve_gpt5,paraphrase_gpt4o,1,2,No,improve_gpt5,improve_gpt5
12ab64a7,improve_gpt5,improve_gpt4o,1,2,No,improve_gpt5,improve_gpt5
12ab64a7,improve_gpt5,generate_gpt4o,1,2,No,improve_gpt5,improve_gpt5
12ab64a7,generate_gpt5,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,generate_gpt5
12ab64a7,generate_gpt5,improve_gpt4o,1,2,No,generate_gpt5,generate_gpt5
12ab64a7,generate_gpt5,generate_gpt4o,1,1,Yes,generate_gpt5,generate_gpt4o
12ab64a7,paraphrase_gpt4o,improve_gpt4o,1,1,Yes,paraphrase_gpt4o,improve_gpt4o
12ab64a7,paraphrase_gpt4o,generate_gpt4o,1,2,No,paraphrase_gpt4o,paraphrase_gpt4o
12ab64a7,improve_gpt4o,generate_gpt4o,2,2,Yes,generate_gpt4o,improve_gpt4o
12de1f17,winning_human,losing_human,2,1,No,losing_human,losing_human
12de1f17,winning_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,winning_human
12de1f17,winning_human,improve_gpt5,1,1,Yes,winning_human,improve_gpt5
12de1f17,winning_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
12de1f17,winning_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,winning_human
12de1f17,winning_human,improve_gpt4o,1,1,Yes,winning_human,improve_gpt4o
12de1f17,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
12de1f17,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
12de1f17,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
12de1f17,losing_human,generate_gpt5,1,2,No,losing_human,losing_human
12de1f17,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
12de1f17,losing_human,improve_gpt4o,2,2,Yes,improve_gpt4o,losing_human
12de1f17,losing_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
12de1f17,paraphrase_gpt5,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
