id,theme,source,rubric_source,model_used,argument_text,score
ba1c6225,Abortion is a human right.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,Women have a fundamental right to determine what h...,3
ba1c6225,Abortion is a human right.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,Women have a fundamental moral right to decide wha...,3
ba1c6225,Abortion is a human right.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,The right to abortion is an essential component of...,3
ba1c6225,Abortion is a human right.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,The fundamental right of women to determine what h...,3
ba1c6225,Abortion is a human right.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,The fundamental moral right of women to determine ...,3
ba1c6225,Abortion is a human right.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,The fundamental principle of bodily autonomy under...,3
ba1c6225,Abortion is a human right.,paraphrase_sonnet,mistral.csv,claude-sonnet-4-5-20250929,Women possess a moral entitlement to make choices ...,2
ba1c6225,Abortion is a human right.,improve_sonnet,mistral.csv,claude-sonnet-4-5-20250929,Women have a moral right to decide what to do with...,3
ba1c6225,Abortion is a human right.,generate_sonnet,mistral.csv,claude-sonnet-4-5-20250929,The right to abortion is fundamentally about bodil...,5
ba1c6225,Abortion is a human right.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,Women possess a moral right to make choices concer...,3
ba1c6225,Abortion is a human right.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,Women possess a fundamental moral right to bodily ...,3
ba1c6225,Abortion is a human right.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,The right to control one's own body is the most fu...,5
4c715ae3,Abortion is an inalienable right.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,"Abortion is a right, but that right, like any righ...",3
4c715ae3,Abortion is an inalienable right.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. Abortion is not ...,2
4c715ae3,Abortion is an inalienable right.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right because no one ha...,3
4c715ae3,Abortion is an inalienable right.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right because bodily au...,3
4c715ae3,Abortion is an inalienable right.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right because it rests ...,3
4c715ae3,Abortion is an inalienable right.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,The right to abortion is fundamental and inalienab...,3
4c715ae3,Abortion is an inalienable right.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. It is crucial to...,3
4c715ae3,Abortion is an inalienable right.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right because it fundam...,3
4c715ae3,Abortion is an inalienable right.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,Abortion is a fundamental right that cannot be sur...,2
4c715ae3,Abortion is an inalienable right.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. Abortion does no...,2
4c715ae3,Abortion is an inalienable right.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right rooted in the fun...,3
4c715ae3,Abortion is an inalienable right.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inherent right that cannot be taken...,2
4c715ae3,Abortion is an inalienable right.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. This is because ...,3
4c715ae3,Abortion is an inalienable right.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,The notion that abortion is an inalienable right s...,3
4c715ae3,Abortion is an inalienable right.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inherent right that cannot be surre...,2
4c715ae3,Abortion is an inalienable right.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,"Abortion is an inalienable right, as defined by Mo...",2
4c715ae3,Abortion is an inalienable right.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inherent and inviolable right stemm...,2
4c715ae3,Abortion is an inalienable right.,paraphrase_sonnet,mistral.csv,claude-sonnet-4-5-20250929,Abortion represents a right that cannot be taken a...,2
4c715ae3,Abortion is an inalienable right.,improve_sonnet,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. It does not viol...,2
4c715ae3,Abortion is an inalienable right.,generate_sonnet,mistral.csv,claude-sonnet-4-5-20250929,The right to bodily autonomy is fundamental and in...,3
4c715ae3,Abortion is an inalienable right.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inherent right. It does not infring...,3
4c715ae3,Abortion is an inalienable right.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,Abortion is an inalienable right. It does not viol...,3
4c715ae3,Abortion is an inalienable right.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,The right to abortion is an inalienable human righ...,3
91effc2d,Abortion is not murder.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,"Abortion cannot be regarded as murder, because fir...",2
91effc2d,Abortion is not murder.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,"Accepted 1. "" The fetus can only be regarding as a...",2
91effc2d,Abortion is not murder.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Proponents of abortion-as-not-murder point out tha...,3
91effc2d,Abortion is not murder.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is not murder because murder presupposes ...,3
91effc2d,Abortion is not murder.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is not murder because murder is the inten...,5
91effc2d,Abortion is not murder.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,1. A fetus can be considered a human being only wh...,2
91effc2d,Abortion is not murder.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,1. My opponent defines human life as the ability t...,3
91effc2d,Abortion is not murder.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion is not murder because it involves the ter...,2
91effc2d,Abortion is not murder.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,"Accepted 1. ""The fetus can only be regarded as a h...",2
91effc2d,Abortion is not murder.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,The fetus can only be regarded as a human being wh...,2
91effc2d,Abortion is not murder.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,The fetus is a distinct human organism from concep...,2
91effc2d,Abortion is not murder.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,My opponent suggests that a fetus can only be cons...,3
91effc2d,Abortion is not murder.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,The fetus can only be regarded as a human being wh...,3
91effc2d,Abortion is not murder.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,The notion that a fetus only qualifies as human li...,2
91effc2d,Abortion is not murder.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,"The argument can be rephrased as follows:
1. ""A fe...",2
91effc2d,Abortion is not murder.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,The fetus can only be considered as a human being ...,2
91effc2d,Abortion is not murder.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,"A fetus, being a developing organism carrying huma...",1
91effc2d,Abortion is not murder.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,My opponent defines a human being as a fetus that ...,2
91effc2d,Abortion is not murder.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,My opponent defines a human being as a fetus that ...,3
91effc2d,Abortion is not murder.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,The fundamental question in this debate is not *wh...,3
9485765e,Abortion is sometimes justifiable.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,"Well, to start I was confused by the question and ...",2
9485765e,Abortion is sometimes justifiable.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are both people. They're not...,1
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,"Fetuses and embryos are human beings, though at di...",2
9485765e,Abortion is sometimes justifiable.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is not justifiable. From the moment of co...,1
9485765e,Abortion is sometimes justifiable.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,I argue that abortion is sometimes justifiable. Fi...,4
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Both a fetus and an embryo represent human life. W...,2
9485765e,Abortion is sometimes justifiable.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are distinct forms of human ...,3
9485765e,Abortion is sometimes justifiable.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion should not be considered justifiable unde...,1
9485765e,Abortion is sometimes justifiable.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,"A fetus and an embryo are both people, though not ...",2
9485765e,Abortion is sometimes justifiable.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are both people. They are no...,1
9485765e,Abortion is sometimes justifiable.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are undeniably human beings ...,3
9485765e,Abortion is sometimes justifiable.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are individuals with the sam...,3
9485765e,Abortion is sometimes justifiable.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,"A fetus and an embryo are both people, even if the...",1
9485765e,Abortion is sometimes justifiable.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,"A human being, regardless of age or stage of devel...",2
9485765e,Abortion is sometimes justifiable.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are individuals with personh...,2
9485765e,Abortion is sometimes justifiable.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are individuals classified a...,2
9485765e,Abortion is sometimes justifiable.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,"A fetus and an embryo, despite their size and deve...",2
9485765e,Abortion is sometimes justifiable.,paraphrase_sonnet,mistral.csv,claude-sonnet-4-5-20250929,Embryos and fetuses count as people. They aren't t...,2
9485765e,Abortion is sometimes justifiable.,improve_sonnet,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are both people. They are no...,2
9485765e,Abortion is sometimes justifiable.,generate_sonnet,mistral.csv,claude-sonnet-4-5-20250929,"Human life begins at conception, and from that mom...",3
9485765e,Abortion is sometimes justifiable.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,"Both fetuses and embryos are considered people, di...",2
9485765e,Abortion is sometimes justifiable.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,A fetus and an embryo are both people. They are no...,2
9485765e,Abortion is sometimes justifiable.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,"From the moment of conception, a new, unique human...",2
9c7a13c6,Abortion is unconstitutional.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,"=Definitions= 1. Created: ""to bring into existence...",2
9c7a13c6,Abortion is unconstitutional.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,"Thanks, Pro. __Rebuttal__ Con's argument states th...",1
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Con maintains that abortion cannot be deemed uncon...,3
9c7a13c6,Abortion is unconstitutional.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Pro claims that abortion is unconstitutional. Con ...,3
9c7a13c6,Abortion is unconstitutional.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion is constitutional because the Constitutio...,2
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro. __Rebuttal__ The argument presente...",2
9c7a13c6,Abortion is unconstitutional.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro. __Rebuttal__ Con's argument inaccu...",3
9c7a13c6,Abortion is unconstitutional.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,The assertion that abortion is unconstitutional is...,3
9c7a13c6,Abortion is unconstitutional.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro. In my rebuttal, Con claims abortio...",1
9c7a13c6,Abortion is unconstitutional.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,"Thanks, Pro. Con's argument asserts that abortion ...",3
9c7a13c6,Abortion is unconstitutional.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,"Thanks, Pro. Con’s argument hinges on the Constitu...",3
9c7a13c6,Abortion is unconstitutional.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,The original argument's claim that abortion is alw...,2
9c7a13c6,Abortion is unconstitutional.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,"Thanks, Pro. __Rebuttal__ Con's argument states th...",2
9c7a13c6,Abortion is unconstitutional.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,Con's argument relies heavily on a narrow interpre...,3
9c7a13c6,Abortion is unconstitutional.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,The counterargument posits that abortion does not ...,2
9c7a13c6,Abortion is unconstitutional.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,"In response, your argument posits that the opponen...",2
9c7a13c6,Abortion is unconstitutional.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,"In counterpoint, it's crucial to recognize the inc...",3
9c7a13c6,Abortion is unconstitutional.,paraphrase_sonnet,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro. __Response__ Con claims abortion a...",1
9c7a13c6,Abortion is unconstitutional.,improve_sonnet,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",2
9c7a13c6,Abortion is unconstitutional.,generate_sonnet,mistral.csv,claude-sonnet-4-5-20250929,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",3
9c7a13c6,Abortion is unconstitutional.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,My opponent claims that abortion is always unconst...,2
9c7a13c6,Abortion is unconstitutional.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,Con's argument states that abortion is always agai...,3
9c7a13c6,Abortion is unconstitutional.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,Con's assertion that abortion is always unconstitu...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,The legalization of abortion in this country has r...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,I think it should not be band at all how many moms...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,"Some argue abortion should never be banned, but I ...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be banned nationwide except to sav...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be banned unless it is necessary t...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,I believe that abortion should not be prohibited a...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be banned unless necessary to save...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be banned unless it is necessary t...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,I think it shouldn’t be banned at all how many mom...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,I think it should not be banned at all. How many m...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,Modern medical advancements have made childbirth a...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,"I think abortion should be banned nationwide, exce...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,I think it should not be banned at all how many mo...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,"With the advancements in medical technology, our u...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,"It should not be banned the practice of abortion, ...",1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,"In my opinion, the prohibition of abortion is unne...",1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,The evolution of medical advancements has signific...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_sonnet,mistral.csv,claude-sonnet-4-5-20250929,I believe it shouldnt be banned at all how many mo...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_sonnet,mistral.csv,claude-sonnet-4-5-20250929,I think abortion should not be banned at all. How ...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_sonnet,mistral.csv,claude-sonnet-4-5-20250929,I support a national ban on abortion with an excep...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,The speaker initially states that abortion should ...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,How often do we hear of mothers dying during child...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be nationally banned. While the hi...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,Alright thanks Ethan. I think that the definitions...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,Round One will just be for schematics. Just join f...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Pro Round Outline: Contention 1 — The Future Like ...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Pro position: Abortion should be illegal except in...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be illegal except in the cases whe...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Contention 1: Don Marquis's Future Like Ours (FLO)...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,"The argument against abortion, except in specific ...",2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion is a complex moral issue that touches upo...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_qwen,mistral.csv,claude-sonnet-4-5-20250929,Round One will focus on schematics. Join for Round...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_qwen,mistral.csv,claude-sonnet-4-5-20250929,Round One will focus on schematics. Please join fo...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_qwen,mistral.csv,claude-sonnet-4-5-20250929,Round One will focus on foundational principles. J...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_llama,mistral.csv,claude-sonnet-4-5-20250929,"Here is the paraphrased argument:

Round One will ...",2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_llama,mistral.csv,claude-sonnet-4-5-20250929,Round One will primarily focus on presenting schem...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_llama,mistral.csv,claude-sonnet-4-5-20250929,The notion that abortion should only be prohibited...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_mistral,mistral.csv,claude-sonnet-4-5-20250929,Round one will solely focus on presenting schemati...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_mistral,mistral.csv,claude-sonnet-4-5-20250929,Round One will primarily focus on presenting schem...,1
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_mistral,mistral.csv,claude-sonnet-4-5-20250929,"Argument:

In this debate, I will argue that based...",2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gemini,mistral.csv,claude-sonnet-4-5-20250929,The first round is for outlining; I'll present my ...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gemini,mistral.csv,claude-sonnet-4-5-20250929,Contention 1: Don Marquis's Future Like Ours (FLO)...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gemini,mistral.csv,claude-sonnet-4-5-20250929,The fundamental premise of our moral framework mus...,2
9622a2a1,Abortion should be illegal.,winning_human,mistral.csv,claude-sonnet-4-5-20250929,"Hi righty10294, This has been a touchy subject aro...",2
9622a2a1,Abortion should be illegal.,losing_human,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be outlawed. It is just disgusting...,1
9622a2a1,Abortion should be illegal.,paraphrase_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be illegal because ending an unbor...,2
9622a2a1,Abortion should be illegal.,improve_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be illegal because it ends a human...,4
9622a2a1,Abortion should be illegal.,generate_gpt5,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be illegal because the unborn chil...,3
9622a2a1,Abortion should be illegal.,paraphrase_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion must be prohibited. It's appalling that a...,1
9622a2a1,Abortion should be illegal.,improve_gpt4o,mistral.csv,claude-sonnet-4-5-20250929,Abortion should be illegal because it involves the...,2
