id,theme,source,rubric_source,model_used,argument_text,score
ba1c6225,Abortion is a human right.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is a fundamental human right because it s...,5
ba1c6225,Abortion is a human right.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is a human right because it is rooted in ...,5
ba1c6225,Abortion is a human right.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess a fundamental moral authority to det...,5
ba1c6225,Abortion is a human right.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess an inherent moral right to govern th...,5
ba1c6225,Abortion is a human right.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is a human right because it fundamentally...,5
ba1c6225,Abortion is a human right.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess a moral right to autonomy over their...,4
ba1c6225,Abortion is a human right.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women have a moral right to decide what to do with...,4
ba1c6225,Abortion is a human right.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women’s right to bodily autonomy is a fundamental ...,5
ba1c6225,Abortion is a human right.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women have a fundamental right to determine what h...,4
ba1c6225,Abortion is a human right.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women have a fundamental moral right to decide wha...,4
ba1c6225,Abortion is a human right.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to abortion is an essential component of...,5
ba1c6225,Abortion is a human right.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fundamental right of women to determine what h...,4
ba1c6225,Abortion is a human right.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fundamental moral right of women to determine ...,4
ba1c6225,Abortion is a human right.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fundamental principle of bodily autonomy under...,5
ba1c6225,Abortion is a human right.,paraphrase_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess a moral entitlement to make choices ...,5
ba1c6225,Abortion is a human right.,improve_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women have a moral right to decide what to do with...,5
ba1c6225,Abortion is a human right.,generate_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to abortion is fundamentally about bodil...,5
ba1c6225,Abortion is a human right.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess a moral right to make choices concer...,4
ba1c6225,Abortion is a human right.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Women possess a fundamental moral right to bodily ...,5
ba1c6225,Abortion is a human right.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to control one's own body is the most fu...,5
4c715ae3,Abortion is an inalienable right.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Abortion is a right, but that right, like any righ...",3
4c715ae3,Abortion is an inalienable right.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. Abortion is not ...,4
4c715ae3,Abortion is an inalienable right.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right because no one ha...,4
4c715ae3,Abortion is an inalienable right.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right because bodily au...,5
4c715ae3,Abortion is an inalienable right.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right because it rests ...,5
4c715ae3,Abortion is an inalienable right.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to abortion is fundamental and inalienab...,4
4c715ae3,Abortion is an inalienable right.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. It is crucial to...,4
4c715ae3,Abortion is an inalienable right.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right because it fundam...,4
4c715ae3,Abortion is an inalienable right.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is a fundamental right that cannot be sur...,4
4c715ae3,Abortion is an inalienable right.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. Abortion does no...,4
4c715ae3,Abortion is an inalienable right.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right rooted in the fun...,5
4c715ae3,Abortion is an inalienable right.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inherent right that cannot be taken...,4
4c715ae3,Abortion is an inalienable right.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. This is because ...,4
4c715ae3,Abortion is an inalienable right.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The notion that abortion is an inalienable right s...,4
4c715ae3,Abortion is an inalienable right.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inherent right that cannot be surre...,3
4c715ae3,Abortion is an inalienable right.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Abortion is an inalienable right, as defined by Mo...",4
4c715ae3,Abortion is an inalienable right.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inherent and inviolable right stemm...,4
4c715ae3,Abortion is an inalienable right.,paraphrase_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion represents a right that cannot be taken a...,4
4c715ae3,Abortion is an inalienable right.,improve_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. It does not viol...,4
4c715ae3,Abortion is an inalienable right.,generate_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to bodily autonomy is fundamental and in...,5
4c715ae3,Abortion is an inalienable right.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inherent right. It does not infring...,4
4c715ae3,Abortion is an inalienable right.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is an inalienable right. It does not viol...,3
4c715ae3,Abortion is an inalienable right.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The right to abortion is an inalienable human righ...,5
91effc2d,Abortion is not murder.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Abortion cannot be regarded as murder, because fir...",3
91effc2d,Abortion is not murder.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Accepted 1. "" The fetus can only be regarding as a...",3
91effc2d,Abortion is not murder.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Proponents of abortion-as-not-murder point out tha...,4
91effc2d,Abortion is not murder.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is not murder because murder presupposes ...,5
91effc2d,Abortion is not murder.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is not murder because murder is the inten...,5
91effc2d,Abortion is not murder.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,1. A fetus can be considered a human being only wh...,3
91effc2d,Abortion is not murder.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,1. My opponent defines human life as the ability t...,5
91effc2d,Abortion is not murder.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is not murder because it involves the ter...,4
91effc2d,Abortion is not murder.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Accepted 1. ""The fetus can only be regarded as a h...",3
91effc2d,Abortion is not murder.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fetus can only be regarded as a human being wh...,4
91effc2d,Abortion is not murder.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fetus is a distinct human organism from concep...,3
91effc2d,Abortion is not murder.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,My opponent suggests that a fetus can only be cons...,4
91effc2d,Abortion is not murder.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fetus can only be regarded as a human being wh...,4
91effc2d,Abortion is not murder.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The notion that a fetus only qualifies as human li...,5
91effc2d,Abortion is not murder.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"The argument can be rephrased as follows:
1. ""A fe...",3
91effc2d,Abortion is not murder.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fetus can only be considered as a human being ...,3
91effc2d,Abortion is not murder.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"A fetus, being a developing organism carrying huma...",4
91effc2d,Abortion is not murder.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,My opponent defines a human being as a fetus that ...,4
91effc2d,Abortion is not murder.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,My opponent defines a human being as a fetus that ...,5
91effc2d,Abortion is not murder.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The fundamental question in this debate is not *wh...,5
9485765e,Abortion is sometimes justifiable.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Well, to start I was confused by the question and ...",4
9485765e,Abortion is sometimes justifiable.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are both people. They're not...,3
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Fetuses and embryos are human beings, though at di...",4
9485765e,Abortion is sometimes justifiable.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is not justifiable. From the moment of co...,4
9485765e,Abortion is sometimes justifiable.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I argue that abortion is sometimes justifiable. Fi...,5
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Both a fetus and an embryo represent human life. W...,4
9485765e,Abortion is sometimes justifiable.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are distinct forms of human ...,4
9485765e,Abortion is sometimes justifiable.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should not be considered justifiable unde...,4
9485765e,Abortion is sometimes justifiable.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"A fetus and an embryo are both people, though not ...",4
9485765e,Abortion is sometimes justifiable.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are both people. They are no...,4
9485765e,Abortion is sometimes justifiable.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are undeniably human beings ...,4
9485765e,Abortion is sometimes justifiable.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are individuals with the sam...,3
9485765e,Abortion is sometimes justifiable.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"A fetus and an embryo are both people, even if the...",4
9485765e,Abortion is sometimes justifiable.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"A human being, regardless of age or stage of devel...",4
9485765e,Abortion is sometimes justifiable.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are individuals with personh...,3
9485765e,Abortion is sometimes justifiable.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are individuals classified a...,4
9485765e,Abortion is sometimes justifiable.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"A fetus and an embryo, despite their size and deve...",4
9485765e,Abortion is sometimes justifiable.,paraphrase_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Embryos and fetuses count as people. They aren't t...,3
9485765e,Abortion is sometimes justifiable.,improve_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are both people. They are no...,4
9485765e,Abortion is sometimes justifiable.,generate_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Human life begins at conception, and from that mom...",4
9485765e,Abortion is sometimes justifiable.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Both fetuses and embryos are considered people, di...",4
9485765e,Abortion is sometimes justifiable.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,A fetus and an embryo are both people. They are no...,3
9485765e,Abortion is sometimes justifiable.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"From the moment of conception, a new, unique human...",5
9c7a13c6,Abortion is unconstitutional.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"=Definitions= 1. Created: ""to bring into existence...",3
9c7a13c6,Abortion is unconstitutional.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thanks, Pro. __Rebuttal__ Con's argument states th...",3
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Con maintains that abortion cannot be deemed uncon...,4
9c7a13c6,Abortion is unconstitutional.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Pro claims that abortion is unconstitutional. Con ...,5
9c7a13c6,Abortion is unconstitutional.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is constitutional because the Constitutio...,5
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro. __Rebuttal__ The argument presente...",3
9c7a13c6,Abortion is unconstitutional.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro. __Rebuttal__ Con's argument inaccu...",4
9c7a13c6,Abortion is unconstitutional.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The assertion that abortion is unconstitutional is...,5
9c7a13c6,Abortion is unconstitutional.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro. In my rebuttal, Con claims abortio...",3
9c7a13c6,Abortion is unconstitutional.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thanks, Pro. Con's argument asserts that abortion ...",4
9c7a13c6,Abortion is unconstitutional.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thanks, Pro. Con’s argument hinges on the Constitu...",4
9c7a13c6,Abortion is unconstitutional.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The original argument's claim that abortion is alw...,3
9c7a13c6,Abortion is unconstitutional.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thanks, Pro. __Rebuttal__ Con's argument states th...",4
9c7a13c6,Abortion is unconstitutional.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Con's argument relies heavily on a narrow interpre...,4
9c7a13c6,Abortion is unconstitutional.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The counterargument posits that abortion does not ...,3
9c7a13c6,Abortion is unconstitutional.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"In response, your argument posits that the opponen...",3
9c7a13c6,Abortion is unconstitutional.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"In counterpoint, it's crucial to recognize the inc...",4
9c7a13c6,Abortion is unconstitutional.,paraphrase_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro. __Response__ Con claims abortion a...",3
9c7a13c6,Abortion is unconstitutional.,improve_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",4
9c7a13c6,Abortion is unconstitutional.,generate_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",5
9c7a13c6,Abortion is unconstitutional.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,My opponent claims that abortion is always unconst...,3
9c7a13c6,Abortion is unconstitutional.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Con's argument states that abortion is always agai...,3
9c7a13c6,Abortion is unconstitutional.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Con's assertion that abortion is always unconstitu...,5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The legalization of abortion in this country has r...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I think it should not be band at all how many moms...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Some argue abortion should never be banned, but I ...",4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be banned nationwide except to sav...,5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be banned unless it is necessary t...,5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I believe that abortion should not be prohibited a...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be banned unless necessary to save...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be banned unless it is necessary t...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I think it shouldn’t be banned at all how many mom...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I think it should not be banned at all. How many m...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Modern medical advancements have made childbirth a...,5
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"I think abortion should be banned nationwide, exce...",3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I think it should not be banned at all how many mo...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"With the advancements in medical technology, our u...",4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"It should not be banned the practice of abortion, ...",4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"In my opinion, the prohibition of abortion is unne...",4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_mistral,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The evolution of medical advancements has signific...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I believe it shouldnt be banned at all how many mo...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I think abortion should not be banned at all. How ...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_sonnet,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,I support a national ban on abortion with an excep...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The speaker initially states that abortion should ...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,How often do we hear of mothers dying during child...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gemini,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be nationally banned. While the hi...,5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Alright thanks Ethan. I think that the definitions...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_human,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Round One will just be for schematics. Just join f...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Pro Round Outline: Contention 1 — The Future Like ...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Pro position: Abortion should be illegal except in...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt5,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion should be illegal except in the cases whe...,5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Contention 1: Don Marquis's Future Like Ours (FLO)...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"The argument against abortion, except in specific ...",4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt4o,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Abortion is a complex moral issue that touches upo...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Round One will focus on schematics. Join for Round...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Round One will focus on schematics. Please join fo...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_qwen,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Round One will focus on foundational principles. J...,5
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,"Here is the paraphrased argument:

Round One will ...",4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,Round One will primarily focus on presenting schem...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_llama,llama.csv,mistralai/Mistral-7B-Instruct-v0.2,The notion that abortion should only be prohibited...,4
