id,theme,source,rubric_source,model_used,argument_text,score
4c715ae3,Abortion is an inalienable right.,generate_mistral,sonnet.csv,gpt-4o-mini,Abortion is an inherent and inviolable right stemm...,4
4c715ae3,Abortion is an inalienable right.,paraphrase_sonnet,sonnet.csv,gpt-4o-mini,Abortion represents a right that cannot be taken a...,3
4c715ae3,Abortion is an inalienable right.,improve_sonnet,sonnet.csv,gpt-4o-mini,Abortion is an inalienable right. It does not viol...,2
4c715ae3,Abortion is an inalienable right.,generate_sonnet,sonnet.csv,gpt-4o-mini,The right to bodily autonomy is fundamental and in...,5
4c715ae3,Abortion is an inalienable right.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,Abortion is an inherent right. It does not infring...,4
4c715ae3,Abortion is an inalienable right.,improve_gemini,sonnet.csv,gpt-4o-mini,Abortion is an inalienable right. It does not viol...,3
4c715ae3,Abortion is an inalienable right.,generate_gemini,sonnet.csv,gpt-4o-mini,The right to abortion is an inalienable human righ...,5
91effc2d,Abortion is not murder.,winning_human,sonnet.csv,gpt-4o-mini,"Abortion cannot be regarded as murder, because fir...",3
91effc2d,Abortion is not murder.,losing_human,sonnet.csv,gpt-4o-mini,"Accepted 1. "" The fetus can only be regarding as a...",1
91effc2d,Abortion is not murder.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,Proponents of abortion-as-not-murder point out tha...,4
91effc2d,Abortion is not murder.,improve_gpt5,sonnet.csv,gpt-4o-mini,Abortion is not murder because murder presupposes ...,4
91effc2d,Abortion is not murder.,generate_gpt5,sonnet.csv,gpt-4o-mini,Abortion is not murder because murder is the inten...,5
91effc2d,Abortion is not murder.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,1. A fetus can be considered a human being only wh...,2
91effc2d,Abortion is not murder.,improve_gpt4o,sonnet.csv,gpt-4o-mini,1. My opponent defines human life as the ability t...,3
91effc2d,Abortion is not murder.,generate_gpt4o,sonnet.csv,gpt-4o-mini,Abortion is not murder because it involves the ter...,4
91effc2d,Abortion is not murder.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,"Accepted 1. ""The fetus can only be regarded as a h...",1
91effc2d,Abortion is not murder.,improve_qwen,sonnet.csv,gpt-4o-mini,The fetus can only be regarded as a human being wh...,2
91effc2d,Abortion is not murder.,generate_qwen,sonnet.csv,gpt-4o-mini,The fetus is a distinct human organism from concep...,2
91effc2d,Abortion is not murder.,paraphrase_llama,sonnet.csv,gpt-4o-mini,My opponent suggests that a fetus can only be cons...,3
91effc2d,Abortion is not murder.,improve_llama,sonnet.csv,gpt-4o-mini,The fetus can only be regarded as a human being wh...,3
91effc2d,Abortion is not murder.,generate_llama,sonnet.csv,gpt-4o-mini,The notion that a fetus only qualifies as human li...,3
91effc2d,Abortion is not murder.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,"The argument can be rephrased as follows:
1. ""A fe...",2
91effc2d,Abortion is not murder.,improve_mistral,sonnet.csv,gpt-4o-mini,The fetus can only be considered as a human being ...,2
91effc2d,Abortion is not murder.,generate_mistral,sonnet.csv,gpt-4o-mini,"A fetus, being a developing organism carrying huma...",2
91effc2d,Abortion is not murder.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,My opponent defines a human being as a fetus that ...,2
91effc2d,Abortion is not murder.,improve_gemini,sonnet.csv,gpt-4o-mini,My opponent defines a human being as a fetus that ...,2
91effc2d,Abortion is not murder.,generate_gemini,sonnet.csv,gpt-4o-mini,The fundamental question in this debate is not *wh...,4
9485765e,Abortion is sometimes justifiable.,winning_human,sonnet.csv,gpt-4o-mini,"Well, to start I was confused by the question and ...",1
9485765e,Abortion is sometimes justifiable.,losing_human,sonnet.csv,gpt-4o-mini,A fetus and an embryo are both people. They're not...,1
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,"Fetuses and embryos are human beings, though at di...",2
9485765e,Abortion is sometimes justifiable.,improve_gpt5,sonnet.csv,gpt-4o-mini,Abortion is not justifiable. From the moment of co...,2
9485765e,Abortion is sometimes justifiable.,generate_gpt5,sonnet.csv,gpt-4o-mini,I argue that abortion is sometimes justifiable. Fi...,4
9485765e,Abortion is sometimes justifiable.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,Both a fetus and an embryo represent human life. W...,1
9485765e,Abortion is sometimes justifiable.,improve_gpt4o,sonnet.csv,gpt-4o-mini,A fetus and an embryo are distinct forms of human ...,2
9485765e,Abortion is sometimes justifiable.,generate_gpt4o,sonnet.csv,gpt-4o-mini,Abortion should not be considered justifiable unde...,1
9485765e,Abortion is sometimes justifiable.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,"A fetus and an embryo are both people, though not ...",1
9485765e,Abortion is sometimes justifiable.,improve_qwen,sonnet.csv,gpt-4o-mini,A fetus and an embryo are both people. They are no...,2
9485765e,Abortion is sometimes justifiable.,generate_qwen,sonnet.csv,gpt-4o-mini,A fetus and an embryo are undeniably human beings ...,1
9485765e,Abortion is sometimes justifiable.,paraphrase_llama,sonnet.csv,gpt-4o-mini,A fetus and an embryo are individuals with the sam...,2
9485765e,Abortion is sometimes justifiable.,improve_llama,sonnet.csv,gpt-4o-mini,"A fetus and an embryo are both people, even if the...",2
9485765e,Abortion is sometimes justifiable.,generate_llama,sonnet.csv,gpt-4o-mini,"A human being, regardless of age or stage of devel...",2
9485765e,Abortion is sometimes justifiable.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,A fetus and an embryo are individuals with personh...,2
9485765e,Abortion is sometimes justifiable.,improve_mistral,sonnet.csv,gpt-4o-mini,A fetus and an embryo are individuals classified a...,2
9485765e,Abortion is sometimes justifiable.,generate_mistral,sonnet.csv,gpt-4o-mini,"A fetus and an embryo, despite their size and deve...",1
9485765e,Abortion is sometimes justifiable.,paraphrase_sonnet,sonnet.csv,gpt-4o-mini,Embryos and fetuses count as people. They aren't t...,1
9485765e,Abortion is sometimes justifiable.,improve_sonnet,sonnet.csv,gpt-4o-mini,A fetus and an embryo are both people. They are no...,1
9485765e,Abortion is sometimes justifiable.,generate_sonnet,sonnet.csv,gpt-4o-mini,"Human life begins at conception, and from that mom...",2
9485765e,Abortion is sometimes justifiable.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,"Both fetuses and embryos are considered people, di...",1
9485765e,Abortion is sometimes justifiable.,improve_gemini,sonnet.csv,gpt-4o-mini,A fetus and an embryo are both people. They are no...,2
9485765e,Abortion is sometimes justifiable.,generate_gemini,sonnet.csv,gpt-4o-mini,"From the moment of conception, a new, unique human...",2
9c7a13c6,Abortion is unconstitutional.,winning_human,sonnet.csv,gpt-4o-mini,"=Definitions= 1. Created: ""to bring into existence...",2
9c7a13c6,Abortion is unconstitutional.,losing_human,sonnet.csv,gpt-4o-mini,"Thanks, Pro. __Rebuttal__ Con's argument states th...",1
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,Con maintains that abortion cannot be deemed uncon...,3
9c7a13c6,Abortion is unconstitutional.,improve_gpt5,sonnet.csv,gpt-4o-mini,Pro claims that abortion is unconstitutional. Con ...,4
9c7a13c6,Abortion is unconstitutional.,generate_gpt5,sonnet.csv,gpt-4o-mini,Abortion is constitutional because the Constitutio...,5
9c7a13c6,Abortion is unconstitutional.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,"Thank you, Pro. __Rebuttal__ The argument presente...",2
9c7a13c6,Abortion is unconstitutional.,improve_gpt4o,sonnet.csv,gpt-4o-mini,"Thank you, Pro. __Rebuttal__ Con's argument inaccu...",4
9c7a13c6,Abortion is unconstitutional.,generate_gpt4o,sonnet.csv,gpt-4o-mini,The assertion that abortion is unconstitutional is...,4
9c7a13c6,Abortion is unconstitutional.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,"Thank you, Pro. In my rebuttal, Con claims abortio...",1
9c7a13c6,Abortion is unconstitutional.,improve_qwen,sonnet.csv,gpt-4o-mini,"Thanks, Pro. Con's argument asserts that abortion ...",2
9c7a13c6,Abortion is unconstitutional.,generate_qwen,sonnet.csv,gpt-4o-mini,"Thanks, Pro. Con’s argument hinges on the Constitu...",4
9c7a13c6,Abortion is unconstitutional.,paraphrase_llama,sonnet.csv,gpt-4o-mini,The original argument's claim that abortion is alw...,3
9c7a13c6,Abortion is unconstitutional.,improve_llama,sonnet.csv,gpt-4o-mini,"Thanks, Pro. __Rebuttal__ Con's argument states th...",2
9c7a13c6,Abortion is unconstitutional.,generate_llama,sonnet.csv,gpt-4o-mini,Con's argument relies heavily on a narrow interpre...,4
9c7a13c6,Abortion is unconstitutional.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,The counterargument posits that abortion does not ...,2
9c7a13c6,Abortion is unconstitutional.,improve_mistral,sonnet.csv,gpt-4o-mini,"In response, your argument posits that the opponen...",2
9c7a13c6,Abortion is unconstitutional.,generate_mistral,sonnet.csv,gpt-4o-mini,"In counterpoint, it's crucial to recognize the inc...",3
9c7a13c6,Abortion is unconstitutional.,paraphrase_sonnet,sonnet.csv,gpt-4o-mini,"Thank you, Pro. __Response__ Con claims abortion a...",2
9c7a13c6,Abortion is unconstitutional.,improve_sonnet,sonnet.csv,gpt-4o-mini,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",2
9c7a13c6,Abortion is unconstitutional.,generate_sonnet,sonnet.csv,gpt-4o-mini,"Thank you, Pro.

__Rebuttal__

Con argues that abo...",4
9c7a13c6,Abortion is unconstitutional.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,My opponent claims that abortion is always unconst...,2
9c7a13c6,Abortion is unconstitutional.,improve_gemini,sonnet.csv,gpt-4o-mini,Con's argument states that abortion is always agai...,3
9c7a13c6,Abortion is unconstitutional.,generate_gemini,sonnet.csv,gpt-4o-mini,Con's assertion that abortion is always unconstitu...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,winning_human,sonnet.csv,gpt-4o-mini,The legalization of abortion in this country has r...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,losing_human,sonnet.csv,gpt-4o-mini,I think it should not be band at all how many moms...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,"Some argue abortion should never be banned, but I ...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be banned nationwide except to sav...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be banned unless it is necessary t...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,I believe that abortion should not be prohibited a...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gpt4o,sonnet.csv,gpt-4o-mini,Abortion should be banned unless necessary to save...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gpt4o,sonnet.csv,gpt-4o-mini,Abortion should be banned unless it is necessary t...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,I think it shouldn’t be banned at all how many mom...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_qwen,sonnet.csv,gpt-4o-mini,I think it should not be banned at all. How many m...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_qwen,sonnet.csv,gpt-4o-mini,Modern medical advancements have made childbirth a...,4
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_llama,sonnet.csv,gpt-4o-mini,"I think abortion should be banned nationwide, exce...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_llama,sonnet.csv,gpt-4o-mini,I think it should not be banned at all how many mo...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_llama,sonnet.csv,gpt-4o-mini,"With the advancements in medical technology, our u...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,"It should not be banned the practice of abortion, ...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_mistral,sonnet.csv,gpt-4o-mini,"In my opinion, the prohibition of abortion is unne...",2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_mistral,sonnet.csv,gpt-4o-mini,The evolution of medical advancements has signific...,2
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_sonnet,sonnet.csv,gpt-4o-mini,I believe it shouldnt be banned at all how many mo...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_sonnet,sonnet.csv,gpt-4o-mini,I think abortion should not be banned at all. How ...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_sonnet,sonnet.csv,gpt-4o-mini,I support a national ban on abortion with an excep...,3
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,The speaker initially states that abortion should ...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,improve_gemini,sonnet.csv,gpt-4o-mini,How often do we hear of mothers dying during child...,1
9bf91405,Abortion should be banned unless it is necessary to save the life of the mother.,generate_gemini,sonnet.csv,gpt-4o-mini,Abortion should be nationally banned. While the hi...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,winning_human,sonnet.csv,gpt-4o-mini,Alright thanks Ethan. I think that the definitions...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,losing_human,sonnet.csv,gpt-4o-mini,Round One will just be for schematics. Just join f...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,Pro Round Outline: Contention 1 — The Future Like ...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt5,sonnet.csv,gpt-4o-mini,Pro position: Abortion should be illegal except in...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be illegal except in the cases whe...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,Contention 1: Don Marquis's Future Like Ours (FLO)...,2
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gpt4o,sonnet.csv,gpt-4o-mini,"The argument against abortion, except in specific ...",4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gpt4o,sonnet.csv,gpt-4o-mini,Abortion is a complex moral issue that touches upo...,4
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,Round One will focus on schematics. Join for Round...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_qwen,sonnet.csv,gpt-4o-mini,Round One will focus on schematics. Please join fo...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_qwen,sonnet.csv,gpt-4o-mini,Round One will focus on foundational principles. J...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_llama,sonnet.csv,gpt-4o-mini,"Here is the paraphrased argument:

Round One will ...",3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_llama,sonnet.csv,gpt-4o-mini,Round One will primarily focus on presenting schem...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_llama,sonnet.csv,gpt-4o-mini,The notion that abortion should only be prohibited...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,Round one will solely focus on presenting schemati...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_mistral,sonnet.csv,gpt-4o-mini,Round One will primarily focus on presenting schem...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_mistral,sonnet.csv,gpt-4o-mini,"Argument:

In this debate, I will argue that based...",3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,The first round is for outlining; I'll present my ...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,improve_gemini,sonnet.csv,gpt-4o-mini,Contention 1: Don Marquis's Future Like Ours (FLO)...,3
96835f7a,Abortion should be illegal except in the cases where the baby has a deformity or disease or if the mother's life is in danger.,generate_gemini,sonnet.csv,gpt-4o-mini,The fundamental premise of our moral framework mus...,4
9622a2a1,Abortion should be illegal.,winning_human,sonnet.csv,gpt-4o-mini,"Hi righty10294, This has been a touchy subject aro...",1
9622a2a1,Abortion should be illegal.,losing_human,sonnet.csv,gpt-4o-mini,Abortion should be outlawed. It is just disgusting...,1
9622a2a1,Abortion should be illegal.,paraphrase_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be illegal because ending an unbor...,2
9622a2a1,Abortion should be illegal.,improve_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be illegal because it ends a human...,4
9622a2a1,Abortion should be illegal.,generate_gpt5,sonnet.csv,gpt-4o-mini,Abortion should be illegal because the unborn chil...,4
9622a2a1,Abortion should be illegal.,paraphrase_gpt4o,sonnet.csv,gpt-4o-mini,Abortion must be prohibited. It's appalling that a...,1
9622a2a1,Abortion should be illegal.,improve_gpt4o,sonnet.csv,gpt-4o-mini,Abortion should be illegal because it involves the...,3
9622a2a1,Abortion should be illegal.,generate_gpt4o,sonnet.csv,gpt-4o-mini,Abortion should be illegal because it fundamentall...,4
9622a2a1,Abortion should be illegal.,paraphrase_qwen,sonnet.csv,gpt-4o-mini,Abortion must be prohibited. It's repulsive that a...,1
9622a2a1,Abortion should be illegal.,improve_qwen,sonnet.csv,gpt-4o-mini,Abortion should be outlawed. It is simply disgusti...,1
9622a2a1,Abortion should be illegal.,generate_qwen,sonnet.csv,gpt-4o-mini,Abortion must be made illegal to protect the sanct...,1
9622a2a1,Abortion should be illegal.,paraphrase_llama,sonnet.csv,gpt-4o-mini,Abortion should be outlawed because it is morally ...,2
9622a2a1,Abortion should be illegal.,improve_llama,sonnet.csv,gpt-4o-mini,Abortion should be outlawed because it's morally r...,1
9622a2a1,Abortion should be illegal.,generate_llama,sonnet.csv,gpt-4o-mini,Abortion should be outlawed because it is morally ...,2
9622a2a1,Abortion should be illegal.,paraphrase_mistral,sonnet.csv,gpt-4o-mini,Abortion should be illegal because it is morally r...,1
9622a2a1,Abortion should be illegal.,improve_mistral,sonnet.csv,gpt-4o-mini,Abortion should be prohibited due to the morally r...,2
9622a2a1,Abortion should be illegal.,generate_mistral,sonnet.csv,gpt-4o-mini,Abortion should be prohibited due to moral and eth...,3
9622a2a1,Abortion should be illegal.,paraphrase_gemini,sonnet.csv,gpt-4o-mini,Abortion should be outlawed. It is disgusting how ...,1
9622a2a1,Abortion should be illegal.,improve_gemini,sonnet.csv,gpt-4o-mini,Abortion should be outlawed. It is abhorrent how a...,1
9622a2a1,Abortion should be illegal.,generate_gemini,sonnet.csv,gpt-4o-mini,The fundamental principle guiding our society must...,4
a3a76a3f,Abortion should be legal.,winning_human,sonnet.csv,gpt-4o-mini,"Abortion should not be allowed. The question of ""W...",1
