row_id,A_source,B_source,first_final_answer,swapped_final_answer,chosen_source_direct,chosen_source_reversed,order_influenced_decision
07fc7243,improve_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
095e5d54,winning_human,losing_human,1,2,winning_human,winning_human,No
095e5d54,winning_human,paraphrase_gpt5,1,1,winning_human,paraphrase_gpt5,Yes
095e5d54,winning_human,improve_gpt5,1,1,winning_human,improve_gpt5,Yes
095e5d54,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
095e5d54,winning_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
095e5d54,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
095e5d54,winning_human,generate_gpt4o,2,2,generate_gpt4o,winning_human,Yes
095e5d54,losing_human,paraphrase_gpt5,1,1,losing_human,paraphrase_gpt5,Yes
095e5d54,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
095e5d54,losing_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
095e5d54,losing_human,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_human,Yes
095e5d54,losing_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
095e5d54,losing_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
095e5d54,paraphrase_gpt5,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
095e5d54,paraphrase_gpt5,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
095e5d54,paraphrase_gpt5,paraphrase_gpt4o,2,2,paraphrase_gpt4o,paraphrase_gpt5,Yes
095e5d54,paraphrase_gpt5,improve_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
095e5d54,paraphrase_gpt5,generate_gpt4o,1,1,paraphrase_gpt5,generate_gpt4o,Yes
095e5d54,improve_gpt5,generate_gpt5,1,1,improve_gpt5,generate_gpt5,Yes
095e5d54,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
095e5d54,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
095e5d54,improve_gpt5,generate_gpt4o,1,1,improve_gpt5,generate_gpt4o,Yes
095e5d54,generate_gpt5,paraphrase_gpt4o,1,2,generate_gpt5,generate_gpt5,No
095e5d54,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
095e5d54,generate_gpt5,generate_gpt4o,1,1,generate_gpt5,generate_gpt4o,Yes
095e5d54,paraphrase_gpt4o,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
095e5d54,paraphrase_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
095e5d54,improve_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0ceb57fd,winning_human,losing_human,2,2,losing_human,winning_human,Yes
0ceb57fd,winning_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
0ceb57fd,winning_human,improve_gpt5,1,1,winning_human,improve_gpt5,Yes
0ceb57fd,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
0ceb57fd,winning_human,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_human,Yes
0ceb57fd,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0ceb57fd,winning_human,generate_gpt4o,1,1,winning_human,generate_gpt4o,Yes
0ceb57fd,losing_human,paraphrase_gpt5,2,2,paraphrase_gpt5,losing_human,Yes
0ceb57fd,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0ceb57fd,losing_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0ceb57fd,losing_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
0ceb57fd,losing_human,improve_gpt4o,2,2,improve_gpt4o,losing_human,Yes
0ceb57fd,losing_human,generate_gpt4o,1,1,losing_human,generate_gpt4o,Yes
0ceb57fd,paraphrase_gpt5,improve_gpt5,1,1,paraphrase_gpt5,improve_gpt5,Yes
0ceb57fd,paraphrase_gpt5,generate_gpt5,1,1,paraphrase_gpt5,generate_gpt5,Yes
0ceb57fd,paraphrase_gpt5,paraphrase_gpt4o,1,1,paraphrase_gpt5,paraphrase_gpt4o,Yes
0ceb57fd,paraphrase_gpt5,improve_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
0ceb57fd,paraphrase_gpt5,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0ceb57fd,improve_gpt5,generate_gpt5,1,2,improve_gpt5,improve_gpt5,No
0ceb57fd,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0ceb57fd,improve_gpt5,improve_gpt4o,2,2,improve_gpt4o,improve_gpt5,Yes
0ceb57fd,improve_gpt5,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0ceb57fd,generate_gpt5,paraphrase_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0ceb57fd,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0ceb57fd,generate_gpt5,generate_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0ceb57fd,paraphrase_gpt4o,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0ceb57fd,paraphrase_gpt4o,generate_gpt4o,2,2,generate_gpt4o,paraphrase_gpt4o,Yes
0ceb57fd,improve_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0df62ee3,winning_human,losing_human,2,2,losing_human,winning_human,Yes
0df62ee3,winning_human,paraphrase_gpt5,1,2,winning_human,winning_human,No
0df62ee3,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0df62ee3,winning_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0df62ee3,winning_human,paraphrase_gpt4o,1,2,winning_human,winning_human,No
0df62ee3,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0df62ee3,winning_human,generate_gpt4o,1,2,winning_human,winning_human,No
0df62ee3,losing_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
0df62ee3,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0df62ee3,losing_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0df62ee3,losing_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
0df62ee3,losing_human,improve_gpt4o,1,1,losing_human,improve_gpt4o,Yes
0df62ee3,losing_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0df62ee3,paraphrase_gpt5,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0df62ee3,paraphrase_gpt5,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0df62ee3,paraphrase_gpt5,paraphrase_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
0df62ee3,paraphrase_gpt5,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt5,Yes
0df62ee3,paraphrase_gpt5,generate_gpt4o,1,1,paraphrase_gpt5,generate_gpt4o,Yes
0df62ee3,improve_gpt5,generate_gpt5,1,1,improve_gpt5,generate_gpt5,Yes
0df62ee3,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0df62ee3,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0df62ee3,improve_gpt5,generate_gpt4o,1,1,improve_gpt5,generate_gpt4o,Yes
0df62ee3,generate_gpt5,paraphrase_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0df62ee3,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0df62ee3,generate_gpt5,generate_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0df62ee3,paraphrase_gpt4o,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt4o,Yes
0df62ee3,paraphrase_gpt4o,generate_gpt4o,1,2,paraphrase_gpt4o,paraphrase_gpt4o,No
0df62ee3,improve_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0e062047,winning_human,losing_human,1,2,winning_human,winning_human,No
0e062047,winning_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
0e062047,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0e062047,winning_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0e062047,winning_human,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_human,Yes
0e062047,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0e062047,winning_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0e062047,losing_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
0e062047,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0e062047,losing_human,generate_gpt5,1,1,losing_human,generate_gpt5,Yes
0e062047,losing_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
0e062047,losing_human,improve_gpt4o,2,2,improve_gpt4o,losing_human,Yes
0e062047,losing_human,generate_gpt4o,1,1,losing_human,generate_gpt4o,Yes
0e062047,paraphrase_gpt5,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0e062047,paraphrase_gpt5,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
0e062047,paraphrase_gpt5,paraphrase_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
0e062047,paraphrase_gpt5,improve_gpt4o,1,1,paraphrase_gpt5,improve_gpt4o,Yes
0e062047,paraphrase_gpt5,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0e062047,improve_gpt5,generate_gpt5,2,2,generate_gpt5,improve_gpt5,Yes
0e062047,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0e062047,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0e062047,improve_gpt5,generate_gpt4o,1,1,improve_gpt5,generate_gpt4o,Yes
0e062047,generate_gpt5,paraphrase_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0e062047,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0e062047,generate_gpt5,generate_gpt4o,1,2,generate_gpt5,generate_gpt5,No
0e062047,paraphrase_gpt4o,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0e062047,paraphrase_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0e062047,improve_gpt4o,generate_gpt4o,2,2,generate_gpt4o,improve_gpt4o,Yes
0fbcfb1b,winning_human,losing_human,2,2,losing_human,winning_human,Yes
0fbcfb1b,winning_human,paraphrase_gpt5,2,2,paraphrase_gpt5,winning_human,Yes
0fbcfb1b,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0fbcfb1b,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
0fbcfb1b,winning_human,paraphrase_gpt4o,1,1,winning_human,paraphrase_gpt4o,Yes
0fbcfb1b,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0fbcfb1b,winning_human,generate_gpt4o,2,2,generate_gpt4o,winning_human,Yes
0fbcfb1b,losing_human,paraphrase_gpt5,2,2,paraphrase_gpt5,losing_human,Yes
0fbcfb1b,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
0fbcfb1b,losing_human,generate_gpt5,1,2,losing_human,losing_human,No
0fbcfb1b,losing_human,paraphrase_gpt4o,1,1,losing_human,paraphrase_gpt4o,Yes
0fbcfb1b,losing_human,improve_gpt4o,2,2,improve_gpt4o,losing_human,Yes
0fbcfb1b,losing_human,generate_gpt4o,2,2,generate_gpt4o,losing_human,Yes
0fbcfb1b,paraphrase_gpt5,improve_gpt5,2,2,improve_gpt5,paraphrase_gpt5,Yes
0fbcfb1b,paraphrase_gpt5,generate_gpt5,1,2,paraphrase_gpt5,paraphrase_gpt5,No
0fbcfb1b,paraphrase_gpt5,paraphrase_gpt4o,2,2,paraphrase_gpt4o,paraphrase_gpt5,Yes
0fbcfb1b,paraphrase_gpt5,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt5,Yes
0fbcfb1b,paraphrase_gpt5,generate_gpt4o,1,1,paraphrase_gpt5,generate_gpt4o,Yes
0fbcfb1b,improve_gpt5,generate_gpt5,1,2,improve_gpt5,improve_gpt5,No
0fbcfb1b,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0fbcfb1b,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0fbcfb1b,improve_gpt5,generate_gpt4o,1,2,improve_gpt5,improve_gpt5,No
0fbcfb1b,generate_gpt5,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
0fbcfb1b,generate_gpt5,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
0fbcfb1b,generate_gpt5,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
0fbcfb1b,paraphrase_gpt4o,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt4o,Yes
0fbcfb1b,paraphrase_gpt4o,generate_gpt4o,1,1,paraphrase_gpt4o,generate_gpt4o,Yes
0fbcfb1b,improve_gpt4o,generate_gpt4o,2,2,generate_gpt4o,improve_gpt4o,Yes
122b4142,winning_human,losing_human,1,1,winning_human,losing_human,Yes
122b4142,winning_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
122b4142,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
122b4142,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
122b4142,winning_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
122b4142,winning_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
122b4142,winning_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
122b4142,losing_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
122b4142,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
122b4142,losing_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
122b4142,losing_human,paraphrase_gpt4o,2,2,paraphrase_gpt4o,losing_human,Yes
122b4142,losing_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
122b4142,losing_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
122b4142,paraphrase_gpt5,improve_gpt5,1,1,paraphrase_gpt5,improve_gpt5,Yes
122b4142,paraphrase_gpt5,generate_gpt5,1,1,paraphrase_gpt5,generate_gpt5,Yes
122b4142,paraphrase_gpt5,paraphrase_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
122b4142,paraphrase_gpt5,improve_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
122b4142,paraphrase_gpt5,generate_gpt4o,1,1,paraphrase_gpt5,generate_gpt4o,Yes
122b4142,improve_gpt5,generate_gpt5,1,1,improve_gpt5,generate_gpt5,Yes
122b4142,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
122b4142,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
122b4142,improve_gpt5,generate_gpt4o,1,2,improve_gpt5,improve_gpt5,No
122b4142,generate_gpt5,paraphrase_gpt4o,1,2,generate_gpt5,generate_gpt5,No
122b4142,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
122b4142,generate_gpt5,generate_gpt4o,1,1,generate_gpt5,generate_gpt4o,Yes
122b4142,paraphrase_gpt4o,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt4o,Yes
122b4142,paraphrase_gpt4o,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
122b4142,improve_gpt4o,generate_gpt4o,1,1,improve_gpt4o,generate_gpt4o,Yes
12ab64a7,winning_human,losing_human,2,1,losing_human,losing_human,No
12ab64a7,winning_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
12ab64a7,winning_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
12ab64a7,winning_human,generate_gpt5,1,1,winning_human,generate_gpt5,Yes
12ab64a7,winning_human,paraphrase_gpt4o,1,1,winning_human,paraphrase_gpt4o,Yes
12ab64a7,winning_human,improve_gpt4o,2,2,improve_gpt4o,winning_human,Yes
12ab64a7,winning_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
12ab64a7,losing_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
12ab64a7,losing_human,improve_gpt5,1,1,losing_human,improve_gpt5,Yes
12ab64a7,losing_human,generate_gpt5,1,1,losing_human,generate_gpt5,Yes
12ab64a7,losing_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
12ab64a7,losing_human,improve_gpt4o,2,1,improve_gpt4o,improve_gpt4o,No
12ab64a7,losing_human,generate_gpt4o,1,1,losing_human,generate_gpt4o,Yes
12ab64a7,paraphrase_gpt5,improve_gpt5,1,1,paraphrase_gpt5,improve_gpt5,Yes
12ab64a7,paraphrase_gpt5,generate_gpt5,2,2,generate_gpt5,paraphrase_gpt5,Yes
12ab64a7,paraphrase_gpt5,paraphrase_gpt4o,1,2,paraphrase_gpt5,paraphrase_gpt5,No
12ab64a7,paraphrase_gpt5,improve_gpt4o,2,2,improve_gpt4o,paraphrase_gpt5,Yes
12ab64a7,paraphrase_gpt5,generate_gpt4o,1,1,paraphrase_gpt5,generate_gpt4o,Yes
12ab64a7,improve_gpt5,generate_gpt5,2,2,generate_gpt5,improve_gpt5,Yes
12ab64a7,improve_gpt5,paraphrase_gpt4o,1,2,improve_gpt5,improve_gpt5,No
12ab64a7,improve_gpt5,improve_gpt4o,1,2,improve_gpt5,improve_gpt5,No
12ab64a7,improve_gpt5,generate_gpt4o,1,2,improve_gpt5,improve_gpt5,No
12ab64a7,generate_gpt5,paraphrase_gpt4o,2,2,paraphrase_gpt4o,generate_gpt5,Yes
12ab64a7,generate_gpt5,improve_gpt4o,1,2,generate_gpt5,generate_gpt5,No
12ab64a7,generate_gpt5,generate_gpt4o,1,1,generate_gpt5,generate_gpt4o,Yes
12ab64a7,paraphrase_gpt4o,improve_gpt4o,1,1,paraphrase_gpt4o,improve_gpt4o,Yes
12ab64a7,paraphrase_gpt4o,generate_gpt4o,1,2,paraphrase_gpt4o,paraphrase_gpt4o,No
12ab64a7,improve_gpt4o,generate_gpt4o,2,2,generate_gpt4o,improve_gpt4o,Yes
12de1f17,winning_human,losing_human,2,1,losing_human,losing_human,No
12de1f17,winning_human,paraphrase_gpt5,2,2,paraphrase_gpt5,winning_human,Yes
12de1f17,winning_human,improve_gpt5,1,1,winning_human,improve_gpt5,Yes
12de1f17,winning_human,generate_gpt5,2,1,generate_gpt5,generate_gpt5,No
12de1f17,winning_human,paraphrase_gpt4o,2,2,paraphrase_gpt4o,winning_human,Yes
12de1f17,winning_human,improve_gpt4o,1,1,winning_human,improve_gpt4o,Yes
12de1f17,winning_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
12de1f17,losing_human,paraphrase_gpt5,2,1,paraphrase_gpt5,paraphrase_gpt5,No
12de1f17,losing_human,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
12de1f17,losing_human,generate_gpt5,1,2,losing_human,losing_human,No
12de1f17,losing_human,paraphrase_gpt4o,2,1,paraphrase_gpt4o,paraphrase_gpt4o,No
12de1f17,losing_human,improve_gpt4o,2,2,improve_gpt4o,losing_human,Yes
12de1f17,losing_human,generate_gpt4o,2,1,generate_gpt4o,generate_gpt4o,No
12de1f17,paraphrase_gpt5,improve_gpt5,2,1,improve_gpt5,improve_gpt5,No
