row_id,A_source,B_source,direct_answer,swapped_answer,order_influenced_decision,chosen_source_direct,chosen_source_reversed,normal1_final_answer,swapped_final_answer,normal2_final_answer,chosen_source_normal1,chosen_source_swapped,chosen_source_normal2,self_consistent,A_votes,B_votes
17,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,Yes,0,5
17,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,2,1,2,losing_improve_llama,losing_improve_llama,losing_improve_llama,Yes,0,5
17,losing_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral,1,1,1,losing_text,losing_improve_mistral,losing_text,Yes,0,3
17,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human,1,1,1,losing_text,losing_improve_qwen,losing_text,Yes,1,2
17,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,2,1,2,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,Yes,0,5
17,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini,1,1,1,losing_text,losing_paraphrase_gemini,losing_text,Yes,0,3
17,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,1,1,1,losing_text,losing_paraphrase_gpt4omini,losing_text,Yes,0,3
17,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,2,1,2,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,Yes,0,5
17,losing_human,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama,1,2,1,losing_text,losing_text,losing_text,Yes,0,2
17,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral,1,1,1,losing_text,losing_paraphrase_mistral,losing_text,Yes,0,3
17,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen,1,1,1,losing_text,losing_paraphrase_qwen,losing_text,Yes,0,3
18,winning_human,losing_human,1,2,No,winning_human,winning_human,1,1,1,winning_human,losing_human,winning_human,Yes,4,1
18,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,1,1,1,winning_text,losing_generate_claude,winning_text,Yes,0,3
18,winning_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini,1,1,1,winning_text,losing_generate_gemini,winning_text,Yes,0,3
18,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,1,1,1,winning_text,losing_generate_gpt4omini,winning_text,Yes,0,3
18,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,1,1,1,winning_text,losing_generate_gpt5nano,winning_text,Yes,0,3
18,winning_human,losing_generate_llama,2,1,No,losing_generate_llama,losing_generate_llama,1,2,1,winning_text,winning_text,winning_text,Yes,0,2
18,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral,1,1,1,winning_text,losing_generate_mistral,winning_text,Yes,1,2
18,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen,1,1,1,winning_text,losing_generate_qwen,winning_text,Yes,1,2
18,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,1,1,1,winning_text,losing_improve_claude,winning_text,Yes,0,3
18,winning_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,1,1,1,winning_text,losing_improve_gpt4omini,winning_text,Yes,0,3
18,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano,1,1,1,winning_text,losing_improve_gpt5nano,winning_text,Yes,1,2
18,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,1,2,1,winning_text,winning_text,winning_text,Yes,0,2
18,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral,1,1,1,winning_text,losing_improve_mistral,winning_text,Yes,1,2
18,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen,1,2,1,winning_text,winning_text,winning_text,Yes,1,1
18,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,1,1,1,winning_text,losing_paraphrase_claude,winning_text,Yes,0,3
18,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini,1,1,1,winning_text,losing_paraphrase_gpt4omini,winning_text,Yes,1,2
18,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano,1,1,1,winning_text,losing_paraphrase_gpt5nano,winning_text,Yes,1,2
18,winning_human,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama,1,1,1,winning_text,losing_paraphrase_llama,winning_text,Yes,0,3
18,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral,1,1,1,winning_text,losing_paraphrase_mistral,winning_text,Yes,1,2
18,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen,1,1,1,winning_text,losing_paraphrase_qwen,winning_text,Yes,1,2
18,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,Yes,0,5
18,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini,2,1,2,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,Yes,0,5
18,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,Yes,0,5
18,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,Yes,0,5
18,losing_human,losing_generate_llama,2,1,No,losing_generate_llama,losing_generate_llama,2,1,2,losing_generate_llama,losing_generate_llama,losing_generate_llama,Yes,0,5
18,losing_human,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral,2,1,2,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,Yes,0,5
18,losing_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,Yes,0,5
18,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,2,1,2,losing_improve_claude,losing_improve_claude,losing_improve_claude,Yes,0,5
18,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,Yes,0,5
18,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,Yes,0,5
18,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,1,2,1,losing_text,losing_text,losing_text,Yes,0,2
18,losing_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,Yes,0,5
18,losing_human,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen,2,1,2,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,Yes,0,5
18,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,2,1,2,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,Yes,0,5
18,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,2,1,2,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,Yes,0,5
18,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,2,1,2,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,Yes,0,5
18,losing_human,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama,2,1,2,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,Yes,0,5
18,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral,2,1,2,losing_paraphrase_mistral,losing_paraphrase_mistral,losing_paraphrase_mistral,Yes,0,5
18,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen,2,1,2,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,Yes,0,5
19,winning_human,losing_human,1,2,No,winning_human,winning_human,1,1,1,winning_human,losing_human,winning_human,Yes,4,1
19,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,1,1,1,winning_text,losing_generate_claude,winning_text,Yes,0,3
19,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,1,1,1,winning_text,losing_generate_gpt4omini,winning_text,Yes,0,3
19,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,1,1,1,winning_text,losing_generate_gpt5nano,winning_text,Yes,0,3
19,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,1,1
19,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral,1,1,1,winning_text,losing_generate_mistral,winning_text,Yes,1,2
19,winning_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen,1,1,1,winning_text,losing_generate_qwen,winning_text,Yes,0,3
19,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,1,1,1,winning_text,losing_improve_claude,winning_text,Yes,0,3
19,winning_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,1,1,1,winning_text,losing_improve_gpt4omini,winning_text,Yes,0,3
19,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,1,1,1,winning_text,losing_improve_gpt5nano,winning_text,Yes,0,3
19,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,1,1,1,winning_text,losing_improve_llama,winning_text,Yes,0,3
19,winning_human,losing_improve_mistral,1,2,No,winning_human,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,2,0
19,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human,1,1,1,winning_text,losing_improve_qwen,winning_text,Yes,1,2
19,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,1,1,1,winning_text,losing_paraphrase_claude,winning_text,Yes,0,3
19,winning_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini,1,1,1,winning_text,losing_paraphrase_gemini,winning_text,Yes,0,3
19,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini,1,1,1,winning_text,losing_paraphrase_gpt4omini,winning_text,Yes,1,2
19,winning_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,1,1,1,winning_text,losing_paraphrase_gpt5nano,winning_text,Yes,0,3
19,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,2,0
19,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral,1,1,1,winning_text,losing_paraphrase_mistral,winning_text,Yes,1,2
19,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,2,0
19,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,Yes,0,5
19,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,Yes,0,5
19,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,Yes,0,5
19,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human,1,2,1,losing_text,losing_text,losing_text,Yes,1,1
19,losing_human,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral,2,1,2,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,Yes,0,5
19,losing_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,Yes,0,5
19,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,2,1,2,losing_improve_claude,losing_improve_claude,losing_improve_claude,Yes,0,5
19,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,Yes,0,5
19,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,Yes,0,5
19,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,2,1,2,losing_improve_llama,losing_improve_llama,losing_improve_llama,Yes,0,5
19,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human,1,1,1,losing_text,losing_improve_mistral,losing_text,Yes,1,2
19,losing_human,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen,1,1,1,losing_text,losing_improve_qwen,losing_text,Yes,0,3
19,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,2,1,2,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,Yes,0,5
19,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini,2,1,2,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,Yes,0,5
19,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,1,1,1,losing_text,losing_paraphrase_gpt4omini,losing_text,Yes,0,3
19,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,1,1,1,losing_text,losing_paraphrase_gpt5nano,losing_text,Yes,0,3
19,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human,1,2,1,losing_text,losing_text,losing_text,Yes,1,1
19,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral,1,1,1,losing_text,losing_paraphrase_mistral,losing_text,Yes,0,3
19,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human,1,2,1,losing_text,losing_text,losing_text,Yes,1,1
20,winning_human,losing_human,1,1,Yes,winning_human,losing_human,API_ERROR,1,API_ERROR,Error,losing_human,Error,Error,1,2
20,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,1,1,1,winning_text,losing_generate_claude,winning_text,Yes,0,3
20,winning_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini,1,1,1,winning_text,losing_generate_gemini,winning_text,Yes,0,3
20,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,1,1,1,winning_text,losing_generate_gpt4omini,winning_text,Yes,0,3
20,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,1,1,1,winning_text,losing_generate_gpt5nano,winning_text,Yes,0,3
20,winning_human,losing_generate_llama,2,1,No,losing_generate_llama,losing_generate_llama,1,1,1,winning_text,losing_generate_llama,winning_text,Yes,0,3
20,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral,1,2,1,winning_text,winning_text,winning_text,Yes,1,1
20,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen,1,1,1,winning_text,losing_generate_qwen,winning_text,Yes,1,2
20,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,1,1,1,winning_text,losing_improve_claude,winning_text,Yes,0,3
20,winning_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,1,1,1,winning_text,losing_improve_gpt4omini,winning_text,Yes,0,3
20,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,1,1,1,winning_text,losing_improve_gpt5nano,winning_text,Yes,0,3
20,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama,1,2,1,winning_text,winning_text,winning_text,Yes,1,1
20,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral,1,1,1,winning_text,losing_improve_mistral,winning_text,Yes,1,2
20,winning_human,losing_improve_qwen,1,2,No,winning_human,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,2,0
20,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,1,1,1,winning_text,losing_paraphrase_claude,winning_text,Yes,0,3
20,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini,1,1,1,winning_text,losing_paraphrase_gemini,winning_text,Yes,1,2
20,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini,1,1,1,winning_text,losing_paraphrase_gpt4omini,winning_text,Yes,1,2
20,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano,1,1,1,winning_text,losing_paraphrase_gpt5nano,winning_text,Yes,1,2
20,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human,1,2,1,winning_text,winning_text,winning_text,Yes,1,1
20,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral,1,1,1,winning_text,losing_paraphrase_mistral,winning_text,Yes,1,2
20,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen,1,1,1,winning_text,losing_paraphrase_qwen,winning_text,Yes,1,2
20,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,Yes,0,5
20,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini,2,1,2,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,Yes,0,5
20,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,Yes,0,5
20,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,Yes,0,5
20,losing_human,losing_generate_llama,2,1,No,losing_generate_llama,losing_generate_llama,2,1,2,losing_generate_llama,losing_generate_llama,losing_generate_llama,Yes,0,5
20,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral,1,1,1,losing_text,losing_generate_mistral,losing_text,Yes,1,2
20,losing_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,Yes,0,5
20,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude,2,1,2,losing_improve_claude,losing_improve_claude,losing_improve_claude,Yes,0,5
20,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,Yes,0,5
20,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,Yes,0,5
20,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama,1,2,1,losing_text,losing_text,losing_text,Yes,0,2
20,losing_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,Yes,0,5
20,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human,1,2,1,losing_text,losing_text,losing_text,Yes,1,1
20,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude,1,1,1,losing_text,losing_paraphrase_claude,losing_text,Yes,0,3
20,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini,2,1,2,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,Yes,0,5
20,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,1,1,1,losing_text,losing_paraphrase_gpt4omini,losing_text,Yes,0,3
20,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,1,1,1,losing_text,losing_paraphrase_gpt5nano,losing_text,Yes,0,3
20,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human,1,2,1,losing_text,losing_text,losing_text,Yes,1,1
20,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral,1,1,1,losing_text,losing_paraphrase_mistral,losing_text,Yes,0,3
20,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen,2,1,2,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,Yes,0,5
21,winning_human,losing_human,1,1,Yes,winning_human,losing_human,API_ERROR,API_ERROR,API_ERROR,Error,Error,Error,Error,1,1
21,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude,1,1,1,winning_text,losing_generate_claude,winning_text,Yes,1,2
