id,proposition,argument_type,score,custom_id,row_index,topic_column,request_id,status_code,score_raw,error_code,error_message,input_tokens,output_tokens,total_tokens
17,NEJMoa1404037,losing_paraphrase_gpt5nano,5,score_17_row_0_losing_paraphrase_gpt5nano,0,theme,28bd8e35-5aa2-4ca6-a73a-a0612034d8de,200,5,,,246,1,247
17,NEJMoa1404037,losing_paraphrase_llama,4,score_17_row_0_losing_paraphrase_llama,0,theme,4d8da868-322c-419e-9d89-f42d712ea1e1,200,4,,,175,1,176
17,NEJMoa1404037,losing_paraphrase_mistral,4,score_17_row_0_losing_paraphrase_mistral,0,theme,315db9d7-3c9b-445e-80c1-48604d0c16f5,200,4,,,269,1,270
17,NEJMoa1404037,losing_paraphrase_qwen,4,score_17_row_0_losing_paraphrase_qwen,0,theme,8dcfed00-6267-4483-a4ca-c1d80cf036dc,200,4,,,201,1,202
18,NEJMoa1404037,winning_text,4,score_18_row_1_winning_text,1,theme,9c5739e0-c939-4550-a5cb-b05719e4987b,200,4,,,317,1,318
18,NEJMoa1404037,losing_text,3,score_18_row_1_losing_text,1,theme,acbec4ea-c096-44ff-b665-b9cfdbbde9d1,200,3,,,319,1,320
18,NEJMoa1404037,losing_generate_claude,4,score_18_row_1_losing_generate_claude,1,theme,abd5059f-8e39-4bde-80b5-3da2581ac68a,200,4,,,320,1,321
18,NEJMoa1404037,losing_generate_gemini,4,score_18_row_1_losing_generate_gemini,1,theme,8b59d499-6918-494e-963b-0d5744d4070e,200,4,,,275,1,276
18,NEJMoa1404037,losing_generate_gpt4omini,4,score_18_row_1_losing_generate_gpt4omini,1,theme,b66d68fb-f503-47f6-ac59-f065c0e03c89,200,4,,,311,1,312
18,NEJMoa1404037,losing_generate_gpt5nano,5,score_18_row_1_losing_generate_gpt5nano,1,theme,1044957a-4a13-4aa9-99b8-d94ec7795812,200,5,,,306,1,307
18,NEJMoa1404037,losing_generate_llama,4,score_18_row_1_losing_generate_llama,1,theme,26eaecf1-5810-4a56-a557-0aa08bdd38fe,200,4,,,196,1,197
18,NEJMoa1404037,losing_generate_mistral,4,score_18_row_1_losing_generate_mistral,1,theme,41fe99d1-ea65-4eee-bdf0-5a3f8caa060d,200,4,,,229,1,230
18,NEJMoa1404037,losing_generate_qwen,4,score_18_row_1_losing_generate_qwen,1,theme,8542f587-9d5c-4c76-bc01-dd8b807a5754,200,4,,,248,1,249
18,NEJMoa1404037,losing_improve_claude,5,score_18_row_1_losing_improve_claude,1,theme,5cf6825a-5702-4956-90ca-97279e8f9a56,200,5,,,333,1,334
18,NEJMoa1404037,losing_improve_gpt4omini,4,score_18_row_1_losing_improve_gpt4omini,1,theme,685a6d18-1f27-47e1-b5e8-b597c947dc07,200,4,,,314,1,315
18,NEJMoa1404037,losing_improve_gpt5nano,4,score_18_row_1_losing_improve_gpt5nano,1,theme,8d3ff688-22ef-4731-ac7b-6bc378d590d5,200,4,,,310,1,311
18,NEJMoa1404037,losing_improve_llama,2,score_18_row_1_losing_improve_llama,1,theme,63111552-3b33-4201-b2ba-159b890c4fb8,200,2,,,225,1,226
18,NEJMoa1404037,losing_improve_mistral,4,score_18_row_1_losing_improve_mistral,1,theme,141fb459-8567-4e2a-807e-6956a6db3e80,200,4,,,271,1,272
18,NEJMoa1404037,losing_improve_qwen,4,score_18_row_1_losing_improve_qwen,1,theme,e5d99bf0-9784-4fb4-a878-948650ef2705,200,4,,,233,1,234
18,NEJMoa1404037,losing_paraphrase_claude,4,score_18_row_1_losing_paraphrase_claude,1,theme,93d867d3-8a93-4c75-af25-112d61fbf58e,200,4,,,327,1,328
18,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_18_row_1_losing_paraphrase_gpt4omini,1,theme,ed8001b2-df6b-4482-bb22-16d9a2182d43,200,4,,,334,1,335
18,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_18_row_1_losing_paraphrase_gpt5nano,1,theme,06661486-a6a5-4072-bb20-917e6e09d48a,200,4,,,313,1,314
18,NEJMoa1404037,losing_paraphrase_llama,4,score_18_row_1_losing_paraphrase_llama,1,theme,d3204b9c-1bb9-42d2-88d2-fb8d80dead10,200,4,,,202,1,203
18,NEJMoa1404037,losing_paraphrase_mistral,3,score_18_row_1_losing_paraphrase_mistral,1,theme,27c357cc-58fb-4e39-a150-23c19e3e80eb,200,3,,,268,1,269
18,NEJMoa1404037,losing_paraphrase_qwen,4,score_18_row_1_losing_paraphrase_qwen,1,theme,e8c69a3a-a10a-4f6e-9693-acdb3291c805,200,4,,,273,1,274
19,NEJMoa1404037,winning_text,4,score_19_row_2_winning_text,2,theme,97f7d7f6-5385-46d5-a742-0dc7fcbe3e31,200,4,,,388,1,389
19,NEJMoa1404037,losing_text,4,score_19_row_2_losing_text,2,theme,773ca28e-526e-42a3-a521-7f271855fbe7,200,4,,,317,1,318
19,NEJMoa1404037,losing_generate_claude,4,score_19_row_2_losing_generate_claude,2,theme,c9b1f6c1-1f66-42c1-a7a1-8c2d587e2002,200,4,,,287,1,288
19,NEJMoa1404037,losing_generate_gpt4omini,4,score_19_row_2_losing_generate_gpt4omini,2,theme,19e6bb37-af43-4df3-b731-44b78212fe11,200,4,,,318,1,319
19,NEJMoa1404037,losing_generate_gpt5nano,4,score_19_row_2_losing_generate_gpt5nano,2,theme,5852c1eb-4a8e-41a3-ab99-fbb44edbb299,200,4,,,247,1,248
19,NEJMoa1404037,losing_generate_llama,4,score_19_row_2_losing_generate_llama,2,theme,5d39ecc5-cc76-4186-a210-fb482d47f9ce,200,4,,,176,1,177
19,NEJMoa1404037,losing_generate_mistral,4,score_19_row_2_losing_generate_mistral,2,theme,963cd469-244d-470f-b81f-688b5f91fbc8,200,4,,,284,1,285
19,NEJMoa1404037,losing_generate_qwen,4,score_19_row_2_losing_generate_qwen,2,theme,3bfff0df-5d29-43b4-9fff-862918c93178,200,4,,,255,1,256
19,NEJMoa1404037,losing_improve_claude,5,score_19_row_2_losing_improve_claude,2,theme,010cbd50-0e3b-4007-a3a7-aa9c717f4c60,200,5,,,294,1,295
19,NEJMoa1404037,losing_improve_gpt4omini,4,score_19_row_2_losing_improve_gpt4omini,2,theme,cd75bd36-23e3-4b2c-9169-e2623af8e274,200,4,,,319,1,320
19,NEJMoa1404037,losing_improve_gpt5nano,5,score_19_row_2_losing_improve_gpt5nano,2,theme,f3da3670-bd6d-4e4e-834e-4cb6ddb8dfa4,200,5,,,253,1,254
19,NEJMoa1404037,losing_improve_llama,4,score_19_row_2_losing_improve_llama,2,theme,88a1727e-7de9-404c-a274-053136667bba,200,4,,,277,1,278
19,NEJMoa1404037,losing_improve_mistral,4,score_19_row_2_losing_improve_mistral,2,theme,75c28e0c-4ab7-4502-a622-444cbe254487,200,4,,,211,1,212
19,NEJMoa1404037,losing_improve_qwen,4,score_19_row_2_losing_improve_qwen,2,theme,19a6e37c-b22e-4f6a-8c00-06251a1e2a88,200,4,,,246,1,247
19,NEJMoa1404037,losing_paraphrase_claude,5,score_19_row_2_losing_paraphrase_claude,2,theme,d19357fa-10e7-4623-956a-458d8ba98604,200,5,,,312,1,313
19,NEJMoa1404037,losing_paraphrase_gemini,4,score_19_row_2_losing_paraphrase_gemini,2,theme,a2c55a00-8a78-4731-bdc3-fcd45b3ca50b,200,4,,,295,1,296
19,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_19_row_2_losing_paraphrase_gpt4omini,2,theme,ce98448b-d10d-4f00-86be-8177f3116473,200,4,,,323,1,324
19,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_19_row_2_losing_paraphrase_gpt5nano,2,theme,1b2491de-b4d4-43bb-9b19-e5d8df1012f7,200,4,,,256,1,257
19,NEJMoa1404037,losing_paraphrase_llama,4,score_19_row_2_losing_paraphrase_llama,2,theme,ed055443-e0f0-4043-91e8-da0ed45ba2d3,200,4,,,182,1,183
19,NEJMoa1404037,losing_paraphrase_mistral,4,score_19_row_2_losing_paraphrase_mistral,2,theme,e5bcdcfe-49ca-4f22-8a37-afaba442479c,200,4,,,307,1,308
19,NEJMoa1404037,losing_paraphrase_qwen,4,score_19_row_2_losing_paraphrase_qwen,2,theme,bc621c7a-a7f9-4e53-9699-951630ff56ca,200,4,,,189,1,190
20,NEJMoa1404037,winning_text,4,score_20_row_3_winning_text,3,theme,6520d6cb-26a3-4a93-8719-27f6335a87fb,200,4,,,317,1,318
20,NEJMoa1404037,losing_text,4,score_20_row_3_losing_text,3,theme,c2451b88-092d-43af-bc4a-c5bc73d854d8,200,4,,,299,1,300
20,NEJMoa1404037,losing_generate_claude,5,score_20_row_3_losing_generate_claude,3,theme,573cd4a1-ecef-4f51-abf3-4c177ab86be1,200,5,,,281,1,282
20,NEJMoa1404037,losing_generate_gemini,5,score_20_row_3_losing_generate_gemini,3,theme,eee50e5f-8df2-41f1-97a4-0c3a44053f84,200,5,,,253,1,254
20,NEJMoa1404037,losing_generate_gpt4omini,4,score_20_row_3_losing_generate_gpt4omini,3,theme,4ce6d712-912c-4314-981c-1543d86e5545,200,4,,,287,1,288
20,NEJMoa1404037,losing_generate_gpt5nano,5,score_20_row_3_losing_generate_gpt5nano,3,theme,5cfdf14e-c526-4c41-94fb-b10882cf7dda,200,5,,,253,1,254
20,NEJMoa1404037,losing_generate_llama,4,score_20_row_3_losing_generate_llama,3,theme,b57adae0-414a-4cbd-b4a4-1969880d6564,200,4,,,181,1,182
20,NEJMoa1404037,losing_generate_mistral,4,score_20_row_3_losing_generate_mistral,3,theme,bd0dcdcd-d447-47cf-af45-3600d8965c00,200,4,,,242,1,243
20,NEJMoa1404037,losing_generate_qwen,4,score_20_row_3_losing_generate_qwen,3,theme,d2925b43-efdb-441d-982b-00c8e3b10029,200,4,,,213,1,214
20,NEJMoa1404037,losing_improve_claude,5,score_20_row_3_losing_improve_claude,3,theme,e612f6fb-b5bb-4ad1-b469-aa96fea96ca2,200,5,,,268,1,269
20,NEJMoa1404037,losing_improve_gpt4omini,4,score_20_row_3_losing_improve_gpt4omini,3,theme,b398d589-32f1-460d-a325-0cc9779f75e4,200,4,,,290,1,291
20,NEJMoa1404037,losing_improve_gpt5nano,4,score_20_row_3_losing_improve_gpt5nano,3,theme,31fa2f8c-8097-4bca-824b-a5ecdb6f4ffc,200,4,,,252,1,253
20,NEJMoa1404037,losing_improve_llama,4,score_20_row_3_losing_improve_llama,3,theme,2edce0f4-0adb-487a-93b1-234598b7e72f,200,4,,,194,1,195
20,NEJMoa1404037,losing_improve_mistral,4,score_20_row_3_losing_improve_mistral,3,theme,0edfc9b3-be23-4070-96ed-d75c97b49a91,200,4,,,235,1,236
20,NEJMoa1404037,losing_improve_qwen,4,score_20_row_3_losing_improve_qwen,3,theme,b0b99ebb-855c-4868-9ad6-6c6378b272b1,200,4,,,190,1,191
20,NEJMoa1404037,losing_paraphrase_claude,5,score_20_row_3_losing_paraphrase_claude,3,theme,525ccf8b-2902-488c-a833-ac8ddb93fcc9,200,5,,,284,1,285
20,NEJMoa1404037,losing_paraphrase_gemini,4,score_20_row_3_losing_paraphrase_gemini,3,theme,550b487b-70e9-4c34-bb27-a87102e2ff1e,200,4,,,231,1,232
20,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_20_row_3_losing_paraphrase_gpt4omini,3,theme,15aec15d-219a-4f29-945e-a115c3665bab,200,4,,,279,1,280
20,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_20_row_3_losing_paraphrase_gpt5nano,3,theme,f0a4035d-2d9f-4a26-95d5-4266db32eb23,200,4,,,255,1,256
20,NEJMoa1404037,losing_paraphrase_llama,4,score_20_row_3_losing_paraphrase_llama,3,theme,ab9bd917-6edf-44b0-998f-54193431dd52,200,4,,,157,1,158
20,NEJMoa1404037,losing_paraphrase_mistral,4,score_20_row_3_losing_paraphrase_mistral,3,theme,7d52ce6e-a67b-4892-b8b7-e7643e5d6785,200,4,,,304,1,305
20,NEJMoa1404037,losing_paraphrase_qwen,4,score_20_row_3_losing_paraphrase_qwen,3,theme,07878390-0307-49cb-9912-9bec2e2934b5,200,4,,,234,1,235
21,NEJMoa1404037,winning_text,4,score_21_row_4_winning_text,4,theme,81f24ddd-0f47-4a4e-8e62-2aa1154c67f9,200,4,,,317,1,318
21,NEJMoa1404037,losing_text,4,score_21_row_4_losing_text,4,theme,6ce9dae8-11e2-4c77-8b5a-882680901020,200,4,,,320,1,321
21,NEJMoa1404037,losing_generate_claude,4,score_21_row_4_losing_generate_claude,4,theme,23167c07-b70b-4147-9dc7-8dcc29e28978,200,4,,,280,1,281
21,NEJMoa1404037,losing_generate_gpt4omini,5,score_21_row_4_losing_generate_gpt4omini,4,theme,0f2c2c04-24ad-4219-9df2-7636e48aae26,200,5,,,317,1,318
21,NEJMoa1404037,losing_generate_gpt5nano,4,score_21_row_4_losing_generate_gpt5nano,4,theme,9927e3d4-7129-4550-affe-bfedb763026a,200,4,,,239,1,240
21,NEJMoa1404037,losing_generate_llama,4,score_21_row_4_losing_generate_llama,4,theme,2f6b89bf-7170-4b36-8278-0274471f80d6,200,4,,,162,1,163
21,NEJMoa1404037,losing_generate_mistral,4,score_21_row_4_losing_generate_mistral,4,theme,1ca69a74-b902-4488-aa44-f7186684b739,200,4,,,259,1,260
21,NEJMoa1404037,losing_generate_qwen,4,score_21_row_4_losing_generate_qwen,4,theme,32be0e69-3ba2-446f-bbf3-190e9586e882,200,4,,,201,1,202
21,NEJMoa1404037,losing_improve_claude,5,score_21_row_4_losing_improve_claude,4,theme,6f0e6d11-1911-4a27-8d7c-9ec0ddd9985f,200,5,,,296,1,297
21,NEJMoa1404037,losing_improve_gpt4omini,5,score_21_row_4_losing_improve_gpt4omini,4,theme,238ad84e-d94d-43fb-b1a3-aa606e8ba462,200,5,,,317,1,318
21,NEJMoa1404037,losing_improve_gpt5nano,4,score_21_row_4_losing_improve_gpt5nano,4,theme,d5163104-a39a-4531-abcc-f0202997f0c0,200,4,,,222,1,223
21,NEJMoa1404037,losing_improve_llama,5,score_21_row_4_losing_improve_llama,4,theme,bea5647d-a629-444f-af09-d48b1ff2f92e,200,5,,,216,1,217
21,NEJMoa1404037,losing_improve_mistral,4,score_21_row_4_losing_improve_mistral,4,theme,7a3c1885-088d-4650-87aa-9c3cce1a9d02,200,4,,,241,1,242
21,NEJMoa1404037,losing_improve_qwen,4,score_21_row_4_losing_improve_qwen,4,theme,38d4769b-4aab-4494-bc2b-b9408b796000,200,4,,,199,1,200
21,NEJMoa1404037,losing_paraphrase_claude,5,score_21_row_4_losing_paraphrase_claude,4,theme,f761d9b7-7c66-49da-9eaf-10d002cc0e5e,200,5,,,324,1,325
21,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_21_row_4_losing_paraphrase_gpt4omini,4,theme,9fe464b6-a854-4bc5-a708-5f91f0628d48,200,4,,,317,1,318
21,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_21_row_4_losing_paraphrase_gpt5nano,4,theme,58809dc7-402a-41e1-91e5-855ec10dcc60,200,4,,,264,1,265
21,NEJMoa1404037,losing_paraphrase_llama,5,score_21_row_4_losing_paraphrase_llama,4,theme,8b5d61db-c2eb-4616-a2cc-7aae17411b40,200,5,,,180,1,181
21,NEJMoa1404037,losing_paraphrase_mistral,4,score_21_row_4_losing_paraphrase_mistral,4,theme,128bcd3d-489c-4789-8664-2da69acf7229,200,4,,,307,1,308
21,NEJMoa1404037,losing_paraphrase_qwen,4,score_21_row_4_losing_paraphrase_qwen,4,theme,49a0b59e-cc28-462b-a125-3ba50c9461b7,200,4,,,185,1,186
22,NEJMoa1404037,winning_text,4,score_22_row_5_winning_text,5,theme,17d13503-2616-40cc-9270-fb90bee38787,200,4,,,317,1,318
22,NEJMoa1404037,losing_text,4,score_22_row_5_losing_text,5,theme,eb4e5314-df38-4900-a882-717e90751781,200,4,,,298,1,299
22,NEJMoa1404037,losing_generate_claude,4,score_22_row_5_losing_generate_claude,5,theme,8490c3d1-abdf-4b0e-a01a-80a645a975b3,200,4,,,275,1,276
22,NEJMoa1404037,losing_generate_gemini,4,score_22_row_5_losing_generate_gemini,5,theme,a72ae7ae-35d4-42f7-8781-e77e010152e5,200,4,,,269,1,270
22,NEJMoa1404037,losing_generate_gpt4omini,4,score_22_row_5_losing_generate_gpt4omini,5,theme,438a8755-866e-48e6-a23b-c6816e3f548a,200,4,,,271,1,272
22,NEJMoa1404037,losing_generate_gpt5nano,5,score_22_row_5_losing_generate_gpt5nano,5,theme,a2c2931f-3b25-4b4a-abd8-277182b087a9,200,5,,,310,1,311
22,NEJMoa1404037,losing_generate_llama,4,score_22_row_5_losing_generate_llama,5,theme,b0761178-1e09-4eaa-a87b-c38f9b73cbab,200,4,,,173,1,174
22,NEJMoa1404037,losing_generate_mistral,4,score_22_row_5_losing_generate_mistral,5,theme,b2bb0c97-856e-463d-b12f-e5dbdfef458b,200,4,,,281,1,282
22,NEJMoa1404037,losing_generate_qwen,4,score_22_row_5_losing_generate_qwen,5,theme,e9ef5f01-2e7b-4635-995f-175656a19495,200,4,,,203,1,204
22,NEJMoa1404037,losing_improve_claude,5,score_22_row_5_losing_improve_claude,5,theme,19e1ab69-284e-4991-a95a-087edd80439b,200,5,,,298,1,299
22,NEJMoa1404037,losing_improve_gpt4omini,4,score_22_row_5_losing_improve_gpt4omini,5,theme,9362d1c8-f509-486d-9383-e6ef9d5ba4d5,200,4,,,283,1,284
22,NEJMoa1404037,losing_improve_gpt5nano,5,score_22_row_5_losing_improve_gpt5nano,5,theme,4af91810-c720-4f1d-8ba1-e07859f07c68,200,5,,,266,1,267
22,NEJMoa1404037,losing_improve_llama,4,score_22_row_5_losing_improve_llama,5,theme,33b0589a-d2b2-46e3-8bfd-e963badbb309,200,4,,,181,1,182
22,NEJMoa1404037,losing_improve_mistral,4,score_22_row_5_losing_improve_mistral,5,theme,7d0efeb6-10dd-48f3-8bd5-adb385f7a142,200,4,,,252,1,253
22,NEJMoa1404037,losing_improve_qwen,4,score_22_row_5_losing_improve_qwen,5,theme,61abec08-3d7e-45c2-bfef-d7be8d99f865,200,4,,,195,1,196
22,NEJMoa1404037,losing_paraphrase_claude,4,score_22_row_5_losing_paraphrase_claude,5,theme,2bffd109-7fe4-4c6a-b0f8-7942d829d804,200,4,,,276,1,277
22,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_22_row_5_losing_paraphrase_gpt4omini,5,theme,b70922ec-d7e8-456a-86f0-b7cb1624353e,200,4,,,291,1,292
22,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_22_row_5_losing_paraphrase_gpt5nano,5,theme,80c04ee7-ca8c-4a11-9324-1c97073d905e,200,4,,,251,1,252
22,NEJMoa1404037,losing_paraphrase_llama,4,score_22_row_5_losing_paraphrase_llama,5,theme,e1f7dc31-554f-4c2d-a39e-8eab1f857560,200,4,,,181,1,182
22,NEJMoa1404037,losing_paraphrase_mistral,4,score_22_row_5_losing_paraphrase_mistral,5,theme,9e96ae52-3d2a-4048-90b4-c215edcae4c9,200,4,,,282,1,283
22,NEJMoa1404037,losing_paraphrase_qwen,4,score_22_row_5_losing_paraphrase_qwen,5,theme,6887fb56-e049-4ff0-871d-1e7118c96644,200,4,,,245,1,246
23,NEJMoa1404037,winning_text,4,score_23_row_6_winning_text,6,theme,51c13aa6-791e-4ca5-8916-d814733cd948,200,4,,,317,1,318
23,NEJMoa1404037,losing_text,3,score_23_row_6_losing_text,6,theme,366764d1-c5bc-4887-94e0-ffb383819e35,200,3,,,363,1,364
23,NEJMoa1404037,losing_generate_claude,5,score_23_row_6_losing_generate_claude,6,theme,f4a8c632-b2d1-4729-9ccc-0db471595756,200,5,,,361,1,362
23,NEJMoa1404037,losing_generate_gpt4omini,5,score_23_row_6_losing_generate_gpt4omini,6,theme,2ed5ec29-43fb-4b98-b644-f43b671c47fe,200,5,,,334,1,335
23,NEJMoa1404037,losing_generate_gpt5nano,4,score_23_row_6_losing_generate_gpt5nano,6,theme,db23e473-38b3-405c-866d-b8873d137354,200,4,,,348,1,349
23,NEJMoa1404037,losing_generate_llama,4,score_23_row_6_losing_generate_llama,6,theme,8442aab0-f24d-4fb5-b175-4ccac62baf28,200,4,,,199,1,200
23,NEJMoa1404037,losing_generate_mistral,4,score_23_row_6_losing_generate_mistral,6,theme,c67bbe0c-5d7b-4651-9add-7c9a38318af1,200,4,,,296,1,297
23,NEJMoa1404037,losing_generate_qwen,5,score_23_row_6_losing_generate_qwen,6,theme,9fc04da2-588f-4360-b4c5-05bdc484a975,200,5,,,277,1,278
23,NEJMoa1404037,losing_improve_claude,5,score_23_row_6_losing_improve_claude,6,theme,6b857142-08ca-43e1-a993-df722fd83308,200,5,,,352,1,353
23,NEJMoa1404037,losing_improve_gpt4omini,4,score_23_row_6_losing_improve_gpt4omini,6,theme,8b9a3c9c-80dc-4969-a60c-32720673e9b3,200,4,,,355,1,356
23,NEJMoa1404037,losing_improve_gpt5nano,5,score_23_row_6_losing_improve_gpt5nano,6,theme,28393f4c-cae4-4d4b-9484-45d095647f2b,200,5,,,306,1,307
23,NEJMoa1404037,losing_improve_llama,3,score_23_row_6_losing_improve_llama,6,theme,4da3e8d1-e312-440f-b06f-0fb50a3bee71,200,3,,,321,1,322
23,NEJMoa1404037,losing_improve_mistral,5,score_23_row_6_losing_improve_mistral,6,theme,9fa0ac03-98f6-48fa-837d-ca90e94a7ea3,200,5,,,266,1,267
23,NEJMoa1404037,losing_improve_qwen,4,score_23_row_6_losing_improve_qwen,6,theme,28d3ad16-70cd-4d14-9599-2370820fabf1,200,4,,,271,1,272
23,NEJMoa1404037,losing_paraphrase_claude,5,score_23_row_6_losing_paraphrase_claude,6,theme,98425b27-5683-467d-a066-0c43508d3a77,200,5,,,372,1,373
23,NEJMoa1404037,losing_paraphrase_gpt4omini,5,score_23_row_6_losing_paraphrase_gpt4omini,6,theme,b7a4031a-b611-42af-bbef-e621f2e88134,200,5,,,366,1,367
23,NEJMoa1404037,losing_paraphrase_gpt5nano,5,score_23_row_6_losing_paraphrase_gpt5nano,6,theme,541ad17f-da9a-4f5f-a5e9-0ef5a478fc7c,200,5,,,303,1,304
23,NEJMoa1404037,losing_paraphrase_llama,4,score_23_row_6_losing_paraphrase_llama,6,theme,a4081223-93ad-40ac-aa09-4f788fff453e,200,4,,,161,1,162
23,NEJMoa1404037,losing_paraphrase_mistral,4,score_23_row_6_losing_paraphrase_mistral,6,theme,b1cf1de7-c880-46d3-8777-32d27f050035,200,4,,,351,1,352
23,NEJMoa1404037,losing_paraphrase_qwen,4,score_23_row_6_losing_paraphrase_qwen,6,theme,4bf28986-03e5-46c2-b57d-a29fa5072bea,200,4,,,328,1,329
25,NEJMoa1404037,winning_text,4,score_25_row_7_winning_text,7,theme,fb0371f1-f0e9-4d49-ba28-b1405a1cb4d3,200,4,,,317,1,318
25,NEJMoa1404037,losing_text,4,score_25_row_7_losing_text,7,theme,932449d8-19c2-4718-8f84-629883f31112,200,4,,,298,1,299
25,NEJMoa1404037,losing_generate_claude,5,score_25_row_7_losing_generate_claude,7,theme,1f23845d-66a7-46a5-842a-5bbe7178551f,200,5,,,280,1,281
25,NEJMoa1404037,losing_generate_gemini,5,score_25_row_7_losing_generate_gemini,7,theme,6839f3c2-4df8-4d7f-b6ce-603d3720bac0,200,5,,,241,1,242
25,NEJMoa1404037,losing_generate_gpt4omini,5,score_25_row_7_losing_generate_gpt4omini,7,theme,5c831613-3fc1-4dc0-9af8-567fe87901ef,200,5,,,268,1,269
25,NEJMoa1404037,losing_generate_gpt5nano,5,score_25_row_7_losing_generate_gpt5nano,7,theme,6e9ac618-6b5c-427e-8c00-7edaa8c48538,200,5,,,232,1,233
25,NEJMoa1404037,losing_generate_llama,4,score_25_row_7_losing_generate_llama,7,theme,694f9c3d-22ce-4f26-9601-5791768d4099,200,4,,,172,1,173
25,NEJMoa1404037,losing_generate_mistral,4,score_25_row_7_losing_generate_mistral,7,theme,a550b38f-fdbe-46cd-a11b-c731746a8036,200,4,,,248,1,249
25,NEJMoa1404037,losing_generate_qwen,4,score_25_row_7_losing_generate_qwen,7,theme,66899d3b-00bd-4084-a760-be21f9636293,200,4,,,215,1,216
25,NEJMoa1404037,losing_improve_claude,4,score_25_row_7_losing_improve_claude,7,theme,0ed5c1ae-b869-4836-9ba1-077e4154bf9a,200,4,,,270,1,271
25,NEJMoa1404037,losing_improve_gpt4omini,4,score_25_row_7_losing_improve_gpt4omini,7,theme,2b37afce-ddbe-4371-9f6a-f03d210158c3,200,4,,,304,1,305
