row_id,A_source,B_source,direct_answer,swapped_answer,order_influenced_decision,chosen_source_direct,chosen_source_reversed
18,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
18,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
18,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
18,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
19,winning_human,losing_human,2,2,Yes,losing_human,winning_human
19,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
19,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
19,winning_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_human
19,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
19,winning_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_human
19,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
19,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
19,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
19,winning_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,winning_human
19,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
19,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
19,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
19,winning_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_human
19,winning_human,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_human
19,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
19,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
19,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
19,winning_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_human
19,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
19,losing_human,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_human
19,losing_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_human
19,losing_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_human
19,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
19,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
19,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
19,losing_human,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_human
19,losing_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,losing_human
19,losing_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,losing_human
19,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
19,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
19,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
19,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
19,losing_human,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,losing_human
19,losing_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,losing_human
19,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
19,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
19,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
19,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
20,winning_human,losing_human,1,2,No,winning_human,winning_human
20,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
20,winning_human,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_human
20,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
20,winning_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_human
20,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
20,winning_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_human
20,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
20,winning_human,losing_improve_claude,2,2,Yes,losing_improve_claude,winning_human
20,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
20,winning_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,winning_human
20,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
20,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
20,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
20,winning_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_human
20,winning_human,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_human
20,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
20,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
20,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
20,winning_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_human
20,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
20,losing_human,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_human
20,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
20,losing_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_human
20,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
20,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
20,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
20,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
20,losing_human,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_human
20,losing_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,losing_human
20,losing_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,losing_human
20,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
20,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
20,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
20,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
20,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini
20,losing_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,losing_human
20,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
20,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
20,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
20,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
21,winning_human,losing_human,1,2,No,winning_human,winning_human
21,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
21,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
21,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
21,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
21,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
21,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
21,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
21,winning_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
21,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
21,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
21,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
21,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
21,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
21,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
21,winning_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano
21,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
21,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
21,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
21,losing_human,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_human
21,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
21,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
21,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
21,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
21,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
21,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
21,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
21,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
21,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
21,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
21,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
21,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
21,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
21,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano
21,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
21,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
21,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
22,winning_human,losing_human,2,2,Yes,losing_human,winning_human
22,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
22,winning_human,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_human
22,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
22,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
22,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
22,winning_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_human
22,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
22,winning_human,losing_improve_claude,2,2,Yes,losing_improve_claude,winning_human
22,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
22,winning_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,winning_human
22,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
22,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
22,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
22,winning_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_human
22,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
22,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
22,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
22,winning_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_human
22,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
22,losing_human,losing_generate_claude,Error,2,Error,Error,losing_human
22,losing_human,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_human
22,losing_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_human
22,losing_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_human
22,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
22,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
22,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
22,losing_human,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_human
22,losing_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,losing_human
22,losing_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,losing_human
22,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
22,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
22,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
22,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
22,losing_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,losing_human
22,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
22,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
22,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
22,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
23,winning_human,losing_human,2,2,Yes,losing_human,winning_human
23,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
23,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
23,winning_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_human
23,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
23,winning_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_human
23,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
23,winning_human,losing_improve_claude,2,2,Yes,losing_improve_claude,winning_human
23,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
23,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
23,winning_human,losing_improve_llama,1,2,No,winning_human,winning_human
23,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
23,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
23,winning_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_human
23,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
23,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
23,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
23,winning_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_human
23,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
23,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
23,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
23,losing_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_human
23,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
23,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
23,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
23,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
23,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
23,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
23,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
23,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
23,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
23,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
23,losing_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,losing_human
23,losing_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano
23,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
23,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
23,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
25,winning_human,losing_human,2,2,Yes,losing_human,winning_human
25,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
25,winning_human,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_human
25,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
25,winning_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_human
25,winning_human,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_human
25,winning_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_human
25,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
25,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
25,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
25,winning_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,winning_human
25,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
25,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
25,winning_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_human
25,winning_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_human
25,winning_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,winning_human
25,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
25,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
25,winning_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_human
25,winning_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_human
25,losing_human,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_human
25,losing_human,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_human
25,losing_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_human
25,losing_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_human
25,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
25,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
25,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
25,losing_human,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_human
25,losing_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,losing_human
25,losing_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,losing_human
25,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
25,losing_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,losing_human
25,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
25,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
25,losing_human,losing_paraphrase_gpt4omini,2,2,Yes,losing_paraphrase_gpt4omini,losing_human
25,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
25,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
25,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
25,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
26,winning_human,losing_human,1,2,No,winning_human,winning_human
26,winning_human,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_human
26,winning_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_human
26,winning_human,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_human
26,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
26,winning_human,losing_generate_mistral,1,2,No,winning_human,winning_human
26,winning_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_human
26,winning_human,losing_improve_claude,2,2,Yes,losing_improve_claude,winning_human
26,winning_human,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_human
26,winning_human,losing_improve_gpt5nano,2,2,Yes,losing_improve_gpt5nano,winning_human
