source_row,A_source,B_source,answer_direct,answer_swapped,order_influenced_decision,chosen_source_direct,chosen_source_reversed
0df62ee3,winning_human,generate_gpt5,1,1,Yes,winning_human,generate_gpt5
0df62ee3,winning_human,paraphrase_gpt4o,1,1,Yes,winning_human,paraphrase_gpt4o
0df62ee3,winning_human,improve_gpt4o,2,2,Yes,improve_gpt4o,winning_human
0df62ee3,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0df62ee3,winning_human,paraphrase_mistral,1,2,No,winning_human,winning_human
0df62ee3,winning_human,improve_mistral,1,2,No,winning_human,winning_human
0df62ee3,winning_human,generate_mistral,2,2,Yes,generate_mistral,winning_human
0df62ee3,winning_human,paraphrase_llama,2,2,Yes,paraphrase_llama,winning_human
0df62ee3,winning_human,improve_llama,2,2,Yes,improve_llama,winning_human
0df62ee3,winning_human,generate_llama,2,2,Yes,generate_llama,winning_human
0df62ee3,winning_human,paraphrase_qwen,1,1,Yes,winning_human,paraphrase_qwen
0df62ee3,winning_human,improve_qwen,1,2,No,winning_human,winning_human
0df62ee3,winning_human,generate_qwen,2,1,No,generate_qwen,generate_qwen
0df62ee3,winning_human,paraphrase_gemini,2,1,No,paraphrase_gemini,paraphrase_gemini
0df62ee3,winning_human,improve_gemini,2,1,No,improve_gemini,improve_gemini
0df62ee3,winning_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0df62ee3,winning_human,paraphrase_sonnet,1,2,No,winning_human,winning_human
0df62ee3,winning_human,improve_sonnet,1,2,No,winning_human,winning_human
0df62ee3,winning_human,generate_sonnet,1,1,Yes,winning_human,generate_sonnet
0df62ee3,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0df62ee3,losing_human,improve_gpt5,1,1,Yes,losing_human,improve_gpt5
0df62ee3,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0df62ee3,losing_human,paraphrase_gpt4o,1,2,No,losing_human,losing_human
0df62ee3,losing_human,improve_gpt4o,2,1,No,improve_gpt4o,improve_gpt4o
0df62ee3,losing_human,generate_gpt4o,1,1,Yes,losing_human,generate_gpt4o
0df62ee3,losing_human,paraphrase_mistral,1,1,Yes,losing_human,paraphrase_mistral
0df62ee3,losing_human,improve_mistral,1,1,Yes,losing_human,improve_mistral
0df62ee3,losing_human,generate_mistral,1,1,Yes,losing_human,generate_mistral
0df62ee3,losing_human,paraphrase_llama,2,1,No,paraphrase_llama,paraphrase_llama
0df62ee3,losing_human,improve_llama,2,1,No,improve_llama,improve_llama
0df62ee3,losing_human,generate_llama,1,1,Yes,losing_human,generate_llama
0df62ee3,losing_human,paraphrase_qwen,2,1,No,paraphrase_qwen,paraphrase_qwen
0df62ee3,losing_human,improve_qwen,2,2,Yes,improve_qwen,losing_human
0df62ee3,losing_human,generate_qwen,2,1,No,generate_qwen,generate_qwen
0df62ee3,losing_human,paraphrase_gemini,2,1,No,paraphrase_gemini,paraphrase_gemini
0df62ee3,losing_human,improve_gemini,2,1,No,improve_gemini,improve_gemini
0df62ee3,losing_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0df62ee3,losing_human,paraphrase_sonnet,2,1,No,paraphrase_sonnet,paraphrase_sonnet
0df62ee3,losing_human,improve_sonnet,2,2,Yes,improve_sonnet,losing_human
0df62ee3,losing_human,generate_sonnet,1,1,Yes,losing_human,generate_sonnet
0e062047,winning_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,winning_human
0e062047,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0e062047,winning_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0e062047,winning_human,paraphrase_gpt4o,1,2,No,winning_human,winning_human
0e062047,winning_human,improve_gpt4o,2,2,Yes,improve_gpt4o,winning_human
0e062047,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,winning_human,paraphrase_mistral,1,1,Yes,winning_human,paraphrase_mistral
0e062047,winning_human,improve_mistral,1,1,Yes,winning_human,improve_mistral
0e062047,winning_human,generate_mistral,2,1,No,generate_mistral,generate_mistral
0e062047,winning_human,paraphrase_llama,1,2,No,winning_human,winning_human
0e062047,winning_human,improve_llama,2,1,No,improve_llama,improve_llama
0e062047,winning_human,generate_llama,1,1,Yes,winning_human,generate_llama
0e062047,winning_human,paraphrase_qwen,1,1,Yes,winning_human,paraphrase_qwen
0e062047,winning_human,improve_qwen,2,2,Yes,improve_qwen,winning_human
0e062047,winning_human,generate_qwen,1,1,Yes,winning_human,generate_qwen
0e062047,winning_human,paraphrase_gemini,2,2,Yes,paraphrase_gemini,winning_human
0e062047,winning_human,improve_gemini,1,1,Yes,winning_human,improve_gemini
0e062047,winning_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0e062047,winning_human,paraphrase_sonnet,1,2,No,winning_human,winning_human
0e062047,winning_human,improve_sonnet,1,2,No,winning_human,winning_human
0e062047,winning_human,generate_sonnet,1,2,No,winning_human,winning_human
0e062047,losing_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,losing_human
0e062047,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0e062047,losing_human,generate_gpt5,2,1,No,generate_gpt5,generate_gpt5
0e062047,losing_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0e062047,losing_human,improve_gpt4o,1,1,Yes,losing_human,improve_gpt4o
0e062047,losing_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0e062047,losing_human,paraphrase_mistral,1,1,Yes,losing_human,paraphrase_mistral
0e062047,losing_human,improve_mistral,1,1,Yes,losing_human,improve_mistral
0e062047,losing_human,generate_mistral,1,1,Yes,losing_human,generate_mistral
0e062047,losing_human,paraphrase_llama,2,1,No,paraphrase_llama,paraphrase_llama
0e062047,losing_human,improve_llama,2,2,Yes,improve_llama,losing_human
0e062047,losing_human,generate_llama,2,1,No,generate_llama,generate_llama
0e062047,losing_human,paraphrase_qwen,2,2,Yes,paraphrase_qwen,losing_human
0e062047,losing_human,improve_qwen,2,1,No,improve_qwen,improve_qwen
0e062047,losing_human,generate_qwen,2,1,No,generate_qwen,generate_qwen
0e062047,losing_human,paraphrase_gemini,2,1,No,paraphrase_gemini,paraphrase_gemini
0e062047,losing_human,improve_gemini,1,2,No,losing_human,losing_human
0e062047,losing_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0e062047,losing_human,paraphrase_sonnet,1,2,No,losing_human,losing_human
0e062047,losing_human,improve_sonnet,1,2,No,losing_human,losing_human
0e062047,losing_human,generate_sonnet,2,2,Yes,generate_sonnet,losing_human
0fbcfb1b,winning_human,paraphrase_gpt5,2,2,Yes,paraphrase_gpt5,winning_human
0fbcfb1b,winning_human,improve_gpt5,1,1,Yes,winning_human,improve_gpt5
0fbcfb1b,winning_human,generate_gpt5,2,2,Yes,generate_gpt5,winning_human
0fbcfb1b,winning_human,paraphrase_gpt4o,2,1,No,paraphrase_gpt4o,paraphrase_gpt4o
0fbcfb1b,winning_human,improve_gpt4o,2,2,Yes,improve_gpt4o,winning_human
0fbcfb1b,winning_human,generate_gpt4o,2,1,No,generate_gpt4o,generate_gpt4o
0fbcfb1b,winning_human,paraphrase_mistral,2,1,No,paraphrase_mistral,paraphrase_mistral
0fbcfb1b,winning_human,improve_mistral,2,2,Yes,improve_mistral,winning_human
0fbcfb1b,winning_human,generate_mistral,2,1,No,generate_mistral,generate_mistral
0fbcfb1b,winning_human,paraphrase_llama,2,1,No,paraphrase_llama,paraphrase_llama
0fbcfb1b,winning_human,improve_llama,2,1,No,improve_llama,improve_llama
0fbcfb1b,winning_human,generate_llama,2,1,No,generate_llama,generate_llama
0fbcfb1b,winning_human,paraphrase_qwen,2,2,Yes,paraphrase_qwen,winning_human
0fbcfb1b,winning_human,improve_qwen,2,2,Yes,improve_qwen,winning_human
0fbcfb1b,winning_human,generate_qwen,2,2,Yes,generate_qwen,winning_human
0fbcfb1b,winning_human,paraphrase_gemini,2,1,No,paraphrase_gemini,paraphrase_gemini
0fbcfb1b,winning_human,improve_gemini,2,1,No,improve_gemini,improve_gemini
0fbcfb1b,winning_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0fbcfb1b,winning_human,paraphrase_sonnet,1,1,Yes,winning_human,paraphrase_sonnet
0fbcfb1b,winning_human,improve_sonnet,1,2,No,winning_human,winning_human
0fbcfb1b,winning_human,generate_sonnet,1,2,No,winning_human,winning_human
0fbcfb1b,losing_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
0fbcfb1b,losing_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
0fbcfb1b,losing_human,generate_gpt5,2,2,Yes,generate_gpt5,losing_human
0fbcfb1b,losing_human,paraphrase_gpt4o,2,2,Yes,paraphrase_gpt4o,losing_human
0fbcfb1b,losing_human,improve_gpt4o,2,2,Yes,improve_gpt4o,losing_human
0fbcfb1b,losing_human,generate_gpt4o,1,1,Yes,losing_human,generate_gpt4o
0fbcfb1b,losing_human,paraphrase_mistral,1,1,Yes,losing_human,paraphrase_mistral
0fbcfb1b,losing_human,improve_mistral,2,2,Yes,improve_mistral,losing_human
0fbcfb1b,losing_human,generate_mistral,1,1,Yes,losing_human,generate_mistral
0fbcfb1b,losing_human,paraphrase_llama,2,1,No,paraphrase_llama,paraphrase_llama
0fbcfb1b,losing_human,improve_llama,2,2,Yes,improve_llama,losing_human
0fbcfb1b,losing_human,generate_llama,2,2,Yes,generate_llama,losing_human
0fbcfb1b,losing_human,paraphrase_qwen,1,1,Yes,losing_human,paraphrase_qwen
0fbcfb1b,losing_human,improve_qwen,2,2,Yes,improve_qwen,losing_human
0fbcfb1b,losing_human,generate_qwen,2,2,Yes,generate_qwen,losing_human
0fbcfb1b,losing_human,paraphrase_gemini,1,1,Yes,losing_human,paraphrase_gemini
0fbcfb1b,losing_human,improve_gemini,2,2,Yes,improve_gemini,losing_human
0fbcfb1b,losing_human,generate_gemini,2,1,No,generate_gemini,generate_gemini
0fbcfb1b,losing_human,paraphrase_sonnet,1,2,No,losing_human,losing_human
0fbcfb1b,losing_human,improve_sonnet,1,2,No,losing_human,losing_human
0fbcfb1b,losing_human,generate_sonnet,1,2,No,losing_human,losing_human
122b4142,winning_human,paraphrase_gpt5,2,1,No,paraphrase_gpt5,paraphrase_gpt5
122b4142,winning_human,improve_gpt5,2,1,No,improve_gpt5,improve_gpt5
